compound_id,primary_drug,all_drug_names,smiles,smiles_source,mapping_status,mol_molecular_weight,mol_logp,mol_num_hbd,mol_num_hba,mol_num_rotatable_bonds,mol_tpsa,mol_num_aromatic_rings,mol_num_heavy_atoms,mol_formal_charge,mol_num_rings,mol_num_heteroatoms,mol_fraction_csp3,max_clinical_phase,clinical_status,primary_condition,data_source,compound_type,study_type,primary_phase,overall_status,lead_sponsor,sponsor_class,collected_date,efficacy_score,safety_score,success_probability
CHEMBL_CHEMBL1200710,CLOMIPRAMINE HYDROCHLORIDE,['CLOMIPRAMINE HYDROCHLORIDE'],CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21.Cl,CHEMBL1200710,success,351.32,4.53,0.0,2.0,4.0,6.48,2.0,22.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.416006,,,
CHEMBL_CHEMBL1201108,CONIVAPTAN HYDROCHLORIDE,['CONIVAPTAN HYDROCHLORIDE'],Cc1nc2c([nH]1)-c1ccccc1N(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)CC2.Cl,CHEMBL1201108,success,535.05,6.51,2.0,3.0,4.0,78.09,5.0,38.0,0,,,12.26,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.349381,,,
CHEMBL_CHEMBL231779,APIXABAN,['APIXABAN'],COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,CHEMBL231779,success,459.51,2.70,1.0,6.0,5.0,110.76,3.0,34.0,0,,,13.07,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.413490,,,
CHEMBL_CHEMBL1946170,REGORAFENIB,['REGORAFENIB'],CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,CHEMBL1946170,success,482.82,5.69,3.0,4.0,5.0,92.35,3.0,33.0,0,,,10.52,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.351120,,,
CHEMBL_CHEMBL2105740,SITAXENTAN SODIUM,['SITAXENTAN SODIUM'],Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)[N-]c1onc(C)c1Cl)OCO2.[Na+],CHEMBL2105740,success,476.90,3.96,1.0,8.0,6.0,107.73,3.0,29.0,0,,,6.89,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.351611,,,
CHEMBL_CHEMBL3137301,SACUBITRIL,['SACUBITRIL'],CCOC(=O)[C@H](C)C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O,CHEMBL3137301,success,411.50,3.84,2.0,4.0,11.0,92.70,2.0,30.0,0,,,4.18,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.282088,,,
CHEMBL_CHEMBL4594250,NETARSUDIL,['NETARSUDIL'],Cc1ccc(C(=O)OCc2ccc([C@@H](CN)C(=O)Nc3ccc4cnccc4c3)cc2)c(C)c1,CHEMBL4594250,success,453.54,4.89,2.0,5.0,7.0,94.31,4.0,34.0,0,,,13.49,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.283276,,,
CHEMBL_CHEMBL1490,TRIHEXYPHENIDYL,['TRIHEXYPHENIDYL'],OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,CHEMBL1490,success,301.47,4.33,1.0,2.0,5.0,23.47,1.0,22.0,0,,,13.84,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.413590,,,
CHEMBL_CHEMBL1200366,CEPHALEXIN HYDROCHLORIDE,['CEPHALEXIN HYDROCHLORIDE'],CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1.Cl.O,CHEMBL1200366,success,401.87,0.44,3.0,5.0,4.0,112.73,1.0,24.0,0,,,3.26,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.415290,,,
CHEMBL_CHEMBL1446813,BETAHISTINE HYDROCHLORIDE,['BETAHISTINE HYDROCHLORIDE'],CNCCc1ccccn1.Cl.Cl,CHEMBL1446813,success,209.12,0.84,1.0,2.0,3.0,24.92,1.0,10.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.350513,,,
CHEMBL_CHEMBL588,FENOLDOPAM,['FENOLDOPAM'],Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,CHEMBL588,success,305.76,2.73,4.0,4.0,1.0,72.72,2.0,21.0,0,,,8.12,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.675068,,,
CHEMBL_CHEMBL33864,"LIPOIC ACID, ALPHA","['LIPOIC ACID, ALPHA']",O=C(O)CCCCC1CCSS1,CHEMBL33864,success,206.33,2.79,1.0,3.0,5.0,37.30,0.0,12.0,0,,,4.52,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.675862,,,
CHEMBL_CHEMBL1164729,FEBUXOSTAT,['FEBUXOSTAT'],Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,CHEMBL1164729,success,316.38,3.72,1.0,5.0,5.0,83.21,2.0,22.0,0,,,3.08,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.415075,,,
CHEMBL_CHEMBL245807,OXYPHENISATINE,['OXYPHENISATINE'],O=C1Nc2ccccc2C1(c1ccc(O)cc1)c1ccc(O)cc1,CHEMBL245807,success,317.34,3.38,3.0,3.0,2.0,69.56,3.0,24.0,0,,,9.18,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.413557,,,
CHEMBL_CHEMBL972,SELEGILINE,['SELEGILINE'],C#CCN(C)[C@H](C)Cc1ccccc1,CHEMBL972,success,187.29,2.18,0.0,1.0,4.0,3.24,1.0,14.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.676622,,,
CHEMBL_CHEMBL1200510,ERYTHROMYCIN STEARATE,['ERYTHROMYCIN STEARATE'],CCCCCCCCCCCCCCCCCC(=O)O.CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,CHEMBL1200510,success,1018.42,1.79,5.0,14.0,7.0,193.91,0.0,51.0,0,,,12.45,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.415609,,,
CHEMBL_CHEMBL3304485,TENAPANOR,['TENAPANOR'],CN1Cc2c(Cl)cc(Cl)cc2[C@H](c2cccc(S(=O)(=O)NCCOCCOCCNC(=O)NCCCCNC(=O)NCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)c2)C1,CHEMBL3304485,success,1145.07,,,,,,,,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.282307,,,
CHEMBL_CHEMBL566752,FLORBETABEN F18,['FLORBETABEN F18'],CNc1ccc(/C=C/c2ccc(OCCOCCOCC[18F])cc2)cc1,CHEMBL566752,success,358.44,4.28,1.0,4.0,12.0,39.72,2.0,26.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.414760,,,
CHEMBL_CHEMBL1095292,BRETYLIUM TOSYLATE,['BRETYLIUM TOSYLATE'],CC[N+](C)(C)Cc1ccccc1Br.Cc1ccc(S(=O)(=O)[O-])cc1,CHEMBL1095292,success,414.37,3.05,0.0,0.0,3.0,0.00,1.0,13.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.414994,,,
CHEMBL_CHEMBL1651906,STREPTOZOCIN,['STREPTOZOCIN'],CN(N=O)C(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,CHEMBL1651906,success,265.22,-2.89,5.0,8.0,3.0,151.92,0.0,18.0,0,,,11.43,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.350804,,,
CHEMBL_CHEMBL1256987,FUSIDATE SODIUM,['FUSIDATE SODIUM'],CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)[O-].[Na+],CHEMBL1256987,success,538.70,5.67,3.0,5.0,5.0,104.06,0.0,37.0,0,,,4.46,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.350311,,,
CHEMBL_CHEMBL1370,BUDESONIDE,['BUDESONIDE'],CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,CHEMBL1370,success,430.54,2.72,2.0,6.0,4.0,93.06,0.0,31.0,0,,,13.75,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.412955,,,
CHEMBL_CHEMBL471,SOTALOL,['SOTALOL'],CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,CHEMBL471,success,272.37,1.09,3.0,4.0,6.0,78.43,1.0,18.0,0,,,10.07,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.674465,,,
CHEMBL_CHEMBL354541,LOMITAPIDE,['LOMITAPIDE'],O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,CHEMBL354541,success,693.73,8.38,2.0,3.0,10.0,61.44,4.0,50.0,0,,,12.27,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.412822,,,
CHEMBL_CHEMBL2159122,ELUXADOLINE,['ELUXADOLINE'],COc1ccc(CN(C(=O)[C@@H](N)Cc2c(C)cc(C(N)=O)cc2C)[C@@H](C)c2ncc(-c3ccccc3)[nH]2)cc1C(=O)O,CHEMBL2159122,success,569.66,4.16,4.0,6.0,11.0,164.63,4.0,42.0,0,,,3.67,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.281774,,,
CHEMBL_CHEMBL593,DELAVIRDINE,['DELAVIRDINE'],CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,CHEMBL593,success,456.57,2.72,3.0,6.0,6.0,110.43,3.0,32.0,0,,,9.39,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.675093,,,
CHEMBL_CHEMBL4594292,TEPOTINIB HYDROCHLORIDE,['TEPOTINIB HYDROCHLORIDE'],CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1.Cl.O,CHEMBL4594292,success,547.06,4.01,0.0,8.0,7.0,96.93,4.0,37.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.283309,,,
CHEMBL_CHEMBL408513,BELINOSTAT,['BELINOSTAT'],O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,CHEMBL408513,success,318.35,2.01,3.0,4.0,5.0,95.50,2.0,22.0,0,,,7.82,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.413829,,,
CHEMBL_CHEMBL2107175,RANELIC ACID,['RANELIC ACID'],N#Cc1c(N(CC(=O)O)CC(=O)O)sc(C(=O)O)c1CC(=O)O,CHEMBL2107175,success,342.29,-0.08,4.0,7.0,8.0,176.23,1.0,23.0,0,,,1.63,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.351850,,,
CHEMBL_CHEMBL1262,OXICONAZOLE,['OXICONAZOLE'],Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,CHEMBL1262,success,429.13,6.12,0.0,4.0,6.0,39.41,3.0,26.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.677615,,,
CHEMBL_CHEMBL1200386,PREDNICARBATE,['PREDNICARBATE'],CCOC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,CHEMBL1200386,success,488.58,3.70,1.0,8.0,6.0,116.20,0.0,35.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.415339,,,
CHEMBL_CHEMBL1088977,ADEMETIONINE,['ADEMETIONINE'],C[S+](CC[C@H](N)C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CHEMBL1088977,success,398.45,-3.26,4.0,11.0,7.0,185.46,2.0,27.0,0,,,1.71,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.414946,,,
CHEMBL_CHEMBL1201765,FESOTERODINE FUMARATE,['FESOTERODINE FUMARATE'],CC(C)C(=O)Oc1ccc(CO)cc1[C@H](CCN(C(C)C)C(C)C)c1ccccc1.O=C(O)/C=C/C(=O)O,CHEMBL1201765,success,527.66,5.38,1.0,4.0,10.0,49.77,2.0,30.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.350013,,,
CHEMBL_CHEMBL900,ORPHENADRINE,['ORPHENADRINE'],Cc1ccccc1C(OCCN(C)C)c1ccccc1,CHEMBL900,success,269.39,3.66,0.0,2.0,6.0,12.47,2.0,20.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.676343,,,
CHEMBL_CHEMBL2106556,CYCLOBARBITAL CALCIUM,['CYCLOBARBITAL CALCIUM'],CCC1(C2=CCCCC2)C(=O)[N-]C(=O)NC1=O.CCC1(C2=CCCCC2)C(=O)[N-]C(=O)NC1=O.[Ca+2],CHEMBL2106556,success,510.60,1.25,2.0,3.0,2.0,75.27,0.0,17.0,0,,,7.14,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.351759,,,
CHEMBL_CHEMBL500,PINDOLOL,['PINDOLOL'],CC(C)NCC(O)COc1cccc2[nH]ccc12,CHEMBL500,success,248.33,1.91,3.0,3.0,6.0,57.28,2.0,18.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.674599,,,
CHEMBL_CHEMBL1201087,CABERGOLINE,['CABERGOLINE'],C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,CHEMBL1201087,success,451.62,3.19,2.0,4.0,8.0,71.68,2.0,33.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.349341,,,
CHEMBL_CHEMBL278623,MACIMORELIN,['MACIMORELIN'],CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1c[nH]c2ccccc12)NC=O,CHEMBL278623,success,474.57,1.84,6.0,4.0,10.0,144.90,4.0,35.0,0,,,12.40,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.675176,,,
CHEMBL_CHEMBL1201273,PROTOKYLOL,['PROTOKYLOL'],CC(Cc1ccc2c(c1)OCO2)NCC(O)c1ccc(O)c(O)c1,CHEMBL1201273,success,331.37,2.08,4.0,6.0,6.0,91.18,2.0,24.0,0,,,9.86,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.349772,,,
CHEMBL_CHEMBL2206196,PAROMOMYCIN SULFATE,['PAROMOMYCIN SULFATE'],NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O.O=S(=O)(O)O,CHEMBL2206196,success,713.71,-8.86,13.0,19.0,9.0,347.32,0.0,42.0,0,,,12.15,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.281787,,,
CHEMBL_CHEMBL1235452,SULFUR,['SULFUR'],S1SSSSSSS1,CHEMBL1235452,success,256.54,5.19,0.0,8.0,0.0,0.00,0.0,8.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.350176,,,
CHEMBL_CHEMBL5315121,TECOVIRIMAT MONOHYDRATE,['TECOVIRIMAT MONOHYDRATE'],O.O=C(NN1C(=O)[C@@H]2[C@@H]3C=C[C@@H]([C@H]4C[C@@H]34)[C@@H]2C1=O)c1ccc(C(F)(F)F)cc1,CHEMBL5315121,success,394.35,2.40,1.0,3.0,2.0,66.48,1.0,27.0,0,,,9.15,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.283505,,,
CHEMBL_CHEMBL3989803,DIPYRONE,['DIPYRONE'],Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C.O.[Na+],CHEMBL3989803,success,351.36,0.77,1.0,6.0,4.0,84.54,2.0,21.0,0,,,-1.42,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.282874,,,
CHEMBL_CHEMBL261772,MECLOCYCLINE SULFOSALICYLATE,['MECLOCYCLINE SULFOSALICYLATE'],C=C1c2c(Cl)ccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12.O=C(O)c1cc(S(=O)(=O)O)ccc1O,CHEMBL261772,success,695.06,,,,,,,,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.413800,,,
CHEMBL_CHEMBL1200648,ROCURONIUM BROMIDE,['ROCURONIUM BROMIDE'],C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@@H](N6CCOCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(C)=O)CCCC1.[Br-],CHEMBL1200648,success,609.69,4.41,1.0,5.0,5.0,59.00,0.0,38.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.415879,,,
CHEMBL_CHEMBL861,MEPHENYTOIN,['MEPHENYTOIN'],CCC1(c2ccccc2)NC(=O)N(C)C1=O,CHEMBL861,success,218.26,1.47,1.0,2.0,2.0,49.41,1.0,16.0,0,,,11.09,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.676177,,,
CHEMBL_CHEMBL1201295,BITOLTEROL,['BITOLTEROL'],Cc1ccc(C(=O)Oc2ccc(C(O)CNC(C)(C)C)cc2OC(=O)c2ccc(C)cc2)cc1,CHEMBL1201295,success,461.56,5.16,2.0,6.0,7.0,84.86,3.0,34.0,0,,,14.00,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.349812,,,
CHEMBL_CHEMBL2325741,CAPIVASERTIB,['CAPIVASERTIB'],NC1(C(=O)N[C@@H](CCO)c2ccc(Cl)cc2)CCN(c2nc[nH]c3nccc2-3)CC1,CHEMBL2325741,success,428.92,2.10,4.0,6.0,6.0,120.16,1.0,30.0,0,,,12.38,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.281874,,,
CHEMBL_CHEMBL3099695,OSILODROSTAT,['OSILODROSTAT'],N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1,CHEMBL3099695,success,227.24,2.43,0.0,3.0,1.0,41.61,2.0,17.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.282079,,,
CHEMBL_CHEMBL1531,ETONOGESTREL,['ETONOGESTREL'],C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,CHEMBL1531,success,324.46,4.05,1.0,2.0,1.0,37.30,0.0,24.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.413776,,,
CHEMBL_CHEMBL1200757,PANCURONIUM BROMIDE,['PANCURONIUM BROMIDE'],CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1.[Br-].[Br-],CHEMBL1200757,success,732.68,6.11,0.0,4.0,4.0,52.60,0.0,41.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.416101,,,
CHEMBL_CHEMBL4650216,DARIDOREXANT HYDROCHLORIDE,['DARIDOREXANT HYDROCHLORIDE'],COc1ccc(-n2nccn2)c(C(=O)N2CCC[C@@]2(C)c2nc3c(C)c(Cl)ccc3[nH]2)c1.Cl,CHEMBL4650216,success,487.39,4.27,1.0,6.0,4.0,88.93,4.0,32.0,0,,,11.80,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.283352,,,
CHEMBL_CHEMBL2105662,LOMITAPIDE MESYLATE,['LOMITAPIDE MESYLATE'],CS(=O)(=O)O.O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,CHEMBL2105662,success,789.84,8.38,2.0,3.0,10.0,61.44,4.0,50.0,0,,,12.27,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.351542,,,
CHEMBL_CHEMBL1201182,TEMSIROLIMUS,['TEMSIROLIMUS'],CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OC(=O)C(C)(CO)CO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,CHEMBL1201182,success,1030.30,,,,,,,,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.349585,,,
CHEMBL_CHEMBL1111,AMBRISENTAN,['AMBRISENTAN'],COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O,CHEMBL1111,success,378.43,3.52,1.0,5.0,7.0,81.54,3.0,28.0,0,,,3.08,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.677185,,,
