primary_drug,max_clinical_phase,trial_activity_count,trial_status_most_recent,first_trial_date,last_trial_date,approval_date_first,approved,active_trials,completed_trials,terminated_trials,data_source,created_at,last_updated
Phenlarmide,0,1,COMPLETED,2021-02-23,2021-02-23,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.326842,2025-09-05 06:27:12.326843
Phenobarbital,0,1,COMPLETED,2008-05-01,2008-05-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.328645,2025-09-05 06:27:12.328647
Phenotyping,0,1,COMPLETED,2015-11-01,2015-11-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.330587,2025-09-05 06:27:12.330588
Phenoxybenzamine,0,1,RECRUITING,2023-01-18,2023-01-18,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.332457,2025-09-05 06:27:12.332459
Phenylephrine,0,1,TERMINATED,2012-12-01,2012-12-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.334198,2025-09-05 06:27:12.334200
Phleum pratense grass pollen allergen extract,0,1,COMPLETED,2014-10-01,2014-10-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.336037,2025-09-05 06:27:12.336038
Photofrin,0,1,COMPLETED,2005-02-01,2005-02-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.337862,2025-09-05 06:27:12.337864
Pilocarpine Ophthalmic,0,1,UNKNOWN,2022-07-01,2022-07-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.339770,2025-09-05 06:27:12.339772
Pimasertib,0,1,COMPLETED,2009-11-30,2009-11-30,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.341631,2025-09-05 06:27:12.341633
Pimavanserin,0,1,COMPLETED,2017-02-23,2017-02-23,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.343558,2025-09-05 06:27:12.343559
Pimavanserin tartrate,0,1,APPROVED_FOR_MARKETING,,,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.344952,2025-09-05 06:27:12.344953
Pimonidazole,0,1,RECRUITING,2021-02-24,2021-02-24,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.346827,2025-09-05 06:27:12.346828
Pioglitazone,0,4,COMPLETED,2003-10-01,2015-02-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.348711,2025-09-05 06:27:12.348713
Pioglitazone and Azilsartan,0,1,TERMINATED,2006-06-01,2006-06-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.350581,2025-09-05 06:27:12.350582
Piperacillin-tazobactam combination product,0,1,COMPLETED,2009-03-01,2009-03-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.352649,2025-09-05 06:27:12.352650
Piperaquine Phosphate 480 mg,0,1,COMPLETED,2015-04-01,2015-04-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.354516,2025-09-05 06:27:12.354517
Pirarubicin,0,1,WITHDRAWN,2015-10-01,2015-10-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.356430,2025-09-05 06:27:12.356432
Pirfenidone,0,1,UNKNOWN,2017-05-01,2017-05-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.358270,2025-09-05 06:27:12.358272
Pirtobrutinib,0,2,RECRUITING,2024-11-07,2025-01-03,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.360183,2025-09-05 06:27:12.360185
Pitavastatin,0,1,UNKNOWN,2021-01-15,2021-01-15,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.362036,2025-09-05 06:27:12.362037
Pitavastatin 4mg,0,1,UNKNOWN,2018-07-01,2018-07-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.363938,2025-09-05 06:27:12.363939
Pivanex,0,1,TERMINATED,2004-05-01,2004-05-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.365835,2025-09-05 06:27:12.365837
Placebo,0,50,COMPLETED,2005-12-01,2025-06-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.367844,2025-09-05 06:27:12.367845
Placebo (Normal Saline),0,1,COMPLETED,2025-03-20,2025-03-20,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.369781,2025-09-05 06:27:12.369783
Placebo (PLB),0,1,COMPLETED,2004-06-01,2004-06-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.371632,2025-09-05 06:27:12.371633
Placebo (SC),0,1,COMPLETED,2015-11-01,2015-11-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.373513,2025-09-05 06:27:12.373514
Placebo - Cap,0,1,COMPLETED,2016-09-01,2016-09-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.375412,2025-09-05 06:27:12.375414
Placebo Administration,0,1,RECRUITING,2024-09-12,2024-09-12,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.377284,2025-09-05 06:27:12.377285
Placebo Gel,0,1,COMPLETED,2008-06-01,2008-06-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.379161,2025-09-05 06:27:12.379162
Placebo Vaginal Insert,0,1,WITHDRAWN,2018-11-13,2018-11-13,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.381026,2025-09-05 06:27:12.381028
Placebo injection,0,1,UNKNOWN,2014-12-01,2014-12-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.382914,2025-09-05 06:27:12.382915
Placebo solution,0,1,COMPLETED,2002-05-01,2002-05-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.384735,2025-09-05 06:27:12.384736
Placebo tablet,0,1,COMPLETED,2008-08-01,2008-08-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.386593,2025-09-05 06:27:12.386595
Placebo to BI 691751,0,1,COMPLETED,2014-03-01,2014-03-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.388418,2025-09-05 06:27:12.388420
"Placebo to match Secukinumab, s.c.",0,1,ACTIVE_NOT_RECRUITING,2022-09-21,2022-09-21,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.390354,2025-09-05 06:27:12.390356
Placebos,0,1,COMPLETED,2011-11-10,2011-11-10,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.392181,2025-09-05 06:27:12.392182
Plantago ovata husk,0,1,COMPLETED,2006-09-01,2006-09-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.394014,2025-09-05 06:27:12.394016
Plasma rich fibrin epidural injection by Racz catheter,0,1,RECRUITING,2025-01-25,2025-01-25,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.395891,2025-09-05 06:27:12.395892
Plasma solution (4-hour aggressive hydration),0,1,COMPLETED,2023-06-19,2023-06-19,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.397761,2025-09-05 06:27:12.397762
Plasma-Lyte 148,0,1,NOT_YET_RECRUITING,2024-03-01,2024-03-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.399645,2025-09-05 06:27:12.399647
Platelet Rich Plasma (PRP),0,1,COMPLETED,2022-06-27,2022-06-27,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.401499,2025-09-05 06:27:12.401500
"Platinum-containing salvage chemotherapy (eg, R-ICE) followed by high dose therapy (eg, BEAM) and autologous stem cell transplant in responders.",0,1,COMPLETED,2018-01-25,2018-01-25,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.403417,2025-09-05 06:27:12.403418
Plerixafor,0,1,COMPLETED,2017-07-25,2017-07-25,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.405241,2025-09-05 06:27:12.405243
Plinabulin,0,1,COMPLETED,2017-04-05,2017-04-05,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.407203,2025-09-05 06:27:12.407204
PluroGel,0,1,RECRUITING,2021-10-20,2021-10-20,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.409046,2025-09-05 06:27:12.409047
Pociredir oral capsule(s),0,1,RECRUITING,2021-12-13,2021-12-13,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.410929,2025-09-05 06:27:12.410930
Policosanol,0,1,TERMINATED,2000-09-01,2000-09-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.412767,2025-09-05 06:27:12.412769
Polysiloxane Gd-Chelates based nanoparticles (AGuIX),0,1,UNKNOWN,2018-05-17,2018-05-17,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.414645,2025-09-05 06:27:12.414647
Pomalidomide,0,3,UNKNOWN,2011-11-01,2021-02-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.416515,2025-09-05 06:27:12.416517
Pomalidomide 4 mg every day in cycle 1,0,1,COMPLETED,2022-12-01,2022-12-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.418402,2025-09-05 06:27:12.418403
Ponsegromab,0,1,COMPLETED,2023-01-18,2023-01-18,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.420296,2025-09-05 06:27:12.420297
Poractant Alfa Intratracheal Suspension [Curosurf],0,1,UNKNOWN,2021-12-01,2021-12-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.422173,2025-09-05 06:27:12.422174
Poractant alfa (Curosurf®),0,1,COMPLETED,2007-03-01,2007-03-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.424004,2025-09-05 06:27:12.424005
Posaconazole,0,1,COMPLETED,2013-09-25,2013-09-25,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.425898,2025-09-05 06:27:12.425899
Posaconazole oral suspension,0,1,COMPLETED,2001-04-01,2001-04-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.427750,2025-09-05 06:27:12.427751
Posoleucel,0,1,TERMINATED,2022-04-26,2022-04-26,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.429641,2025-09-05 06:27:12.429642
Postoperative Chemotherapy,0,1,UNKNOWN,2013-02-01,2013-02-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.431510,2025-09-05 06:27:12.431511
Postoperative adjuvant lenvatinib,0,1,RECRUITING,2025-02-01,2025-02-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.433350,2025-09-05 06:27:12.433352
Postoperative analgesia management,0,1,COMPLETED,2022-11-28,2022-11-28,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.435244,2025-09-05 06:27:12.435245
Potassium chloride,0,1,COMPLETED,2013-03-01,2013-03-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.437310,2025-09-05 06:27:12.437311
Povidone-Iodine,0,1,RECRUITING,2024-06-03,2024-06-03,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.439258,2025-09-05 06:27:12.439260
Pramipexole,0,1,COMPLETED,2007-05-01,2007-05-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.440958,2025-09-05 06:27:12.440959
Pramlintide challenge test,0,1,ACTIVE_NOT_RECRUITING,2020-02-04,2020-02-04,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.442876,2025-09-05 06:27:12.442878
Prasugrel,0,1,COMPLETED,2018-05-30,2018-05-30,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.444771,2025-09-05 06:27:12.444772
Pravastatin 40mg,0,1,COMPLETED,2013-06-12,2013-06-12,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.446678,2025-09-05 06:27:12.446679
Prazosin,0,1,NOT_YET_RECRUITING,2025-09-01,2025-09-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.448538,2025-09-05 06:27:12.448540
Pre-screening Phase,0,1,NOT_YET_RECRUITING,2025-03-01,2025-03-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.450396,2025-09-05 06:27:12.450397
Precedex 200 MCG in 2 ML Injection,0,1,UNKNOWN,2018-03-22,2018-03-22,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.452295,2025-09-05 06:27:12.452297
Precision dosing with a dashboard,0,1,TERMINATED,2021-10-01,2021-10-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.454152,2025-09-05 06:27:12.454153
Pred-Gati-Brom,0,1,COMPLETED,2018-06-22,2018-06-22,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.456063,2025-09-05 06:27:12.456065
Prednisolone,0,4,COMPLETED,2000-06-01,2010-02-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.457891,2025-09-05 06:27:12.457892
Prednisolone 1% topical eye drops,0,1,UNKNOWN,2008-09-01,2008-09-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.459754,2025-09-05 06:27:12.459756
Prednisolone Phosphate,0,1,UNKNOWN,1989-05-01,1989-05-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.461473,2025-09-05 06:27:12.461475
Prednisolone Sodium Phosphate,0,1,RECRUITING,2022-10-11,2022-10-11,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.463324,2025-09-05 06:27:12.463326
Prednisone,0,3,RECRUITING,2019-11-08,2021-08-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.465254,2025-09-05 06:27:12.465256
Prednisone - Azathioprine,0,1,COMPLETED,2009-06-01,2009-06-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.467123,2025-09-05 06:27:12.467125
Preemptive Analgesia Of Dexmedetomidine,0,1,NOT_YET_RECRUITING,2025-04-25,2025-04-25,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.469022,2025-09-05 06:27:12.469023
Preemptive flurbiprofen axetil,0,1,RECRUITING,2022-10-10,2022-10-10,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.470912,2025-09-05 06:27:12.470914
Pregabalin,0,3,COMPLETED,2005-01-01,2015-09-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.472742,2025-09-05 06:27:12.472744
Pregabalin (Lyrica),0,1,COMPLETED,2008-05-01,2008-05-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.474598,2025-09-05 06:27:12.474599
Pregabalin 150mg,0,1,UNKNOWN,2020-11-15,2020-11-15,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.476461,2025-09-05 06:27:12.476462
Pregabalin 75mg,0,1,RECRUITING,2021-07-13,2021-07-13,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.478382,2025-09-05 06:27:12.478384
Preladenant,0,2,COMPLETED,2010-11-19,2011-11-10,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.480256,2025-09-05 06:27:12.480257
Preoperative Medication,0,1,COMPLETED,2019-01-01,2019-01-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.482131,2025-09-05 06:27:12.482133
Preparative Regimen,0,1,COMPLETED,2011-06-15,2011-06-15,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.483994,2025-09-05 06:27:12.483996
Preservative-free morphine sulfate (PFMS),0,1,COMPLETED,2019-01-16,2019-01-16,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.485844,2025-09-05 06:27:12.485846
Preventative Medication (PM),0,1,WITHDRAWN,2016-12-28,2016-12-28,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.487760,2025-09-05 06:27:12.487761
Preventive administration of Rapaflo,0,1,COMPLETED,2016-06-01,2016-06-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.489585,2025-09-05 06:27:12.489586
Primaquine,0,1,COMPLETED,2016-01-08,2016-01-08,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.491484,2025-09-05 06:27:12.491485
Primidone 50 mg Tablet,0,1,COMPLETED,2004-05-01,2004-05-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.493501,2025-09-05 06:27:12.493502
Prizbind®,0,1,COMPLETED,2016-11-18,2016-11-18,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.495441,2025-09-05 06:27:12.495442
ProHance,0,1,COMPLETED,2018-11-01,2018-11-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.497323,2025-09-05 06:27:12.497324
ProOxy,0,1,COMPLETED,2009-10-01,2009-10-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.499175,2025-09-05 06:27:12.499177
ProSavin,0,1,TERMINATED,2011-05-01,2011-05-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.501076,2025-09-05 06:27:12.501077
Probenecid 1 gr oral twice daily,0,1,COMPLETED,2013-03-01,2013-03-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.502900,2025-09-05 06:27:12.502901
Probiotic,0,1,COMPLETED,2021-04-21,2021-04-21,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.504800,2025-09-05 06:27:12.504802
Procedural sedation with ketamine-propofol combination,0,1,COMPLETED,2012-04-01,2012-04-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.506647,2025-09-05 06:27:12.506649
Proflavine,0,1,COMPLETED,2022-01-13,2022-01-13,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.508529,2025-09-05 06:27:12.508531
Proflavine Hemisulfate,0,1,COMPLETED,2009-02-01,2009-02-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.510271,2025-09-05 06:27:12.510272
Progesterone Vaginal Suppository,0,1,UNKNOWN,2020-02-15,2020-02-15,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.512166,2025-09-05 06:27:12.512167
Progevera,0,1,COMPLETED,2016-06-01,2016-06-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.514009,2025-09-05 06:27:12.514012
Prolia,0,1,RECRUITING,2024-08-06,2024-08-06,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.515898,2025-09-05 06:27:12.515900
Promacta,0,1,TERMINATED,2009-06-01,2009-06-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.517738,2025-09-05 06:27:12.517739
Propanolol,0,1,TERMINATED,2003-12-01,2003-12-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.519644,2025-09-05 06:27:12.519646
Propofol,0,12,COMPLETED,2015-12-05,2024-08-25,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.521555,2025-09-05 06:27:12.521557
Propofol 1 % Injectable Suspension,0,1,COMPLETED,2007-08-21,2007-08-21,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.523478,2025-09-05 06:27:12.523479
Propofol Thiopental,0,1,UNKNOWN,2003-01-01,2003-01-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.525306,2025-09-05 06:27:12.525308
Propofol infusion,0,1,UNKNOWN,2019-09-01,2019-09-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.527167,2025-09-05 06:27:12.527168
Propofol injection,0,1,RECRUITING,2024-11-01,2024-11-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.529047,2025-09-05 06:27:12.529049
"Propofol, midazolam, fentanyl",0,1,COMPLETED,2007-02-01,2007-02-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.530904,2025-09-05 06:27:12.530906
Propranolol,0,4,COMPLETED,2017-08-28,2017-12-11,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.532797,2025-09-05 06:27:12.532798
Propranolol and fat biopsy,0,1,COMPLETED,2016-03-01,2016-03-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.534648,2025-09-05 06:27:12.534649
Prostacyclin Receptor Agonist,0,1,COMPLETED,2022-06-21,2022-06-21,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.536510,2025-09-05 06:27:12.536511
Protease inhibitor tipranavir,0,1,COMPLETED,2002-04-01,2002-04-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.538337,2025-09-05 06:27:12.538339
Proton pump inhibitor,0,1,COMPLETED,2022-07-01,2022-07-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.540196,2025-09-05 06:27:12.540198
Protopic® (Tacrolimus) 0.1% ointment,0,1,COMPLETED,2017-05-22,2017-05-22,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.542119,2025-09-05 06:27:12.542120
Prototype (AN0128 Toothpaste),0,1,COMPLETED,2007-11-01,2007-11-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.543932,2025-09-05 06:27:12.543933
Prucalopride,0,2,COMPLETED,2018-06-11,2018-06-11,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.545783,2025-09-05 06:27:12.545785
Pseudoephedrine,0,1,COMPLETED,2007-06-01,2007-06-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.547607,2025-09-05 06:27:12.547608
Psilocybin,0,5,RECRUITING,2021-08-30,2025-03-25,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.549690,2025-09-05 06:27:12.549691
Pudendal block,0,1,COMPLETED,2009-04-01,2009-04-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.551540,2025-09-05 06:27:12.551541
Pulmozyme,0,1,UNKNOWN,2008-02-01,2008-02-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.553424,2025-09-05 06:27:12.553425
Pulsatile gonadotropin-releasing hormone (GnRH),0,1,COMPLETED,2005-02-01,2005-02-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.555295,2025-09-05 06:27:12.555296
Pyridium,0,1,COMPLETED,2018-06-27,2018-06-27,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.557145,2025-09-05 06:27:12.557146
Pyridostigmine Bromide,0,1,COMPLETED,2011-10-01,2011-10-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.559019,2025-09-05 06:27:12.559020
Pyrimethamine/sulfadoxine,0,1,COMPLETED,2004-06-01,2004-06-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.560869,2025-09-05 06:27:12.560871
Pyronaridine Tetraphosphate/Artesunate,0,1,COMPLETED,2019-09-12,2019-09-12,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.562775,2025-09-05 06:27:12.562776
Pyronaridine tetraphosphate 180mg:artesunate 60mg,0,1,UNKNOWN,2018-10-03,2018-10-03,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.564639,2025-09-05 06:27:12.564641
Pyrotinib low dose group,0,1,RECRUITING,2024-11-01,2024-11-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.566514,2025-09-05 06:27:12.566516
Q203,0,1,COMPLETED,2016-08-01,2016-08-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.568405,2025-09-05 06:27:12.568406
QAV680,0,1,COMPLETED,2008-09-01,2008-09-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.570221,2025-09-05 06:27:12.570222
QAW039,0,1,COMPLETED,2011-08-01,2011-08-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.572081,2025-09-05 06:27:12.572082
QEL-001,0,1,RECRUITING,2022-01-21,2022-01-21,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.573926,2025-09-05 06:27:12.573928
"QL1706 plus carboplatin plus paclitaxel for six to eight cycles at the investigator's discretion, followed by QL1706",0,1,NOT_YET_RECRUITING,2025-02-01,2025-02-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.575807,2025-09-05 06:27:12.575809
QMF149 150/80 μg,0,1,COMPLETED,2017-01-16,2017-01-16,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.577702,2025-09-05 06:27:12.577704
QPX7728,0,1,COMPLETED,2021-11-15,2021-11-15,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.579583,2025-09-05 06:27:12.579584
QUTENZA,0,1,COMPLETED,2011-11-01,2011-11-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.581451,2025-09-05 06:27:12.581452
QVM149,0,1,NOT_YET_RECRUITING,2026-02-01,2026-02-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.583338,2025-09-05 06:27:12.583340
QVM149 150/50/80 μg o.d.,0,1,COMPLETED,2017-01-21,2017-01-21,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.585219,2025-09-05 06:27:12.585220
Qing Re He Ji,0,1,COMPLETED,2023-02-01,2023-02-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.587118,2025-09-05 06:27:12.587120
"Quadrivalent Human Papillomavirus (Types 6,11,16,18) Recombinant Vaccine",0,1,COMPLETED,2020-09-01,2020-09-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.588964,2025-09-05 06:27:12.588966
Quetiapine,0,1,COMPLETED,2017-03-13,2017-03-13,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.590860,2025-09-05 06:27:12.590861
"Quetiapine, Risperidone, Fluphenazine",0,1,COMPLETED,2003-11-01,2003-11-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.592671,2025-09-05 06:27:12.592672
Quisinostat,0,1,RECRUITING,2025-05-27,2025-05-27,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:12.594540,2025-09-05 06:27:12.594541
