chembl_id,inchikey,canonical_smiles,mol_molecular_weight,mol_logp,mol_num_hbd,mol_num_hba,mol_num_rotatable_bonds,mol_tpsa,mol_num_aromatic_rings,mol_num_heavy_atoms,mol_formal_charge,tox_herg_risk,tox_cyp_risk,tox_ames_risk,tox_dili_risk,tox_bbb_permeability,tox_herg_ic50_uM,tox_herg_n_points,approved
CHEMBL32404,CHEMBL32404_KEY,O=C(Cn1cnc(C(F)(F)F)cc1=O)NCc1cc2cc(C(=O)N3CCC(N4C(=O)OCc5ccccc54)CC3)ccc2o1,609.56,4.09,1.0,8.0,6.0,126.98,4.0,44.0,0,high,high,high,medium,medium,,,0
CHEMBL32407,CHEMBL32407_KEY,O=C([O-])C1=CC(CP(=O)([O-])O)CCC1.[Na+].[Na+],264.12,0.98,3.0,2.0,3.0,94.83,0.0,14.0,0,low,low,low,low,medium,,,0
CHEMBL324090,CHEMBL324090_KEY,COc1cc2c(cc1OC)CN(c1cc(N)c3cc(OC)c(OC)cc3n1)CC2,395.46,3.41,1.0,7.0,5.0,79.07,3.0,29.0,0,high,medium,medium,medium,high,,,0
CHEMBL32410,CHEMBL32410_KEY,O=C(N[C@@H](Cc1ccc([N+](=O)[O-])cc1)C(=O)N[C@H](C(=O)Nc1ccccc1)c1ccccc1)c1cccc2ccccc12,572.62,5.59,3.0,5.0,10.0,130.44,5.0,43.0,0,high,high,high,high,medium,,,0
CHEMBL32411,CHEMBL32411_KEY,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2noc(COc3ccc(F)c(F)c3)n2)cc1,607.64,4.66,3.0,9.0,13.0,139.47,5.0,43.0,0,high,high,high,medium,medium,,,0
CHEMBL32414,CHEMBL32414_KEY,O=C(NCc1ccccc1)C1CCCN1C(=O)NCc1ccccc1,337.42,2.68,2.0,2.0,5.0,61.44,2.0,25.0,0,medium,medium,medium,low,high,,,0
CHEMBL32423,CHEMBL32423_KEY,Br.Br.CCCCCCCCN=c1ccn(CCCCCCCCCCCCCCn2ccc(=NCCCCCCCC)cc2)cc1,768.85,11.19,0.0,4.0,29.0,34.58,2.0,44.0,0,high,high,medium,high,medium,,,0
CHEMBL32443,CHEMBL32443_KEY,CCC(C)Sc1nc(SC2CCCCC2)nc(Cc2cccc(C)c2)c1C,400.66,7.0,0.0,4.0,7.0,25.78,2.0,27.0,0,high,high,medium,medium,high,,,0
CHEMBL32445,CHEMBL32445_KEY,CN(C)c1cccc(NC(=O)c2ccc(C(=O)O)cc2)c1,284.32,2.7,2.0,3.0,4.0,69.64,2.0,21.0,0,medium,medium,medium,low,high,,,0
CHEMBL32447,CHEMBL32447_KEY,CCCn1c(=O)c2nc(-c3ccc(NC(=O)Cc4ccccc4)cc3)[nH]c2n(CCC)c1=O,445.52,3.55,2.0,6.0,8.0,101.78,4.0,33.0,0,high,medium,high,medium,medium,,,0
CHEMBL32451,CHEMBL32451_KEY,C[C@H](NC(=O)[C@H](Cc1ccc(Cl)cc1)NC(=O)c1cccc2ccccc12)C(=O)Nc1cccnc1,500.99,4.37,3.0,4.0,8.0,100.19,4.0,36.0,0,high,high,high,medium,medium,,,0
CHEMBL32452,CHEMBL32452_KEY,CCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)C1C2,316.45,3.48,1.0,3.0,5.0,41.57,1.0,23.0,0,high,medium,low,medium,high,,,0
CHEMBL32453,CHEMBL32453_KEY,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@@H]1CCN(CC)C1C2,344.5,4.48,1.0,3.0,8.0,41.57,1.0,25.0,0,high,medium,low,medium,high,,,0
CHEMBL32459,CHEMBL32459_KEY,Oc1ccc2cc(-c3ccc(O)c(O)c3)sc2c1,258.3,3.69,3.0,4.0,1.0,60.69,3.0,18.0,0,medium,medium,medium,low,high,,,0
CHEMBL32465,CHEMBL32465_KEY,CCCOC(=O)[C@@H]1[C@H](c2cc(OC)c(OC)c(OC)c2)c2cc3c(cc2[C@H](O)[C@H]1CO)OCO3,474.51,2.8,2.0,9.0,8.0,112.91,2.0,34.0,0,medium,medium,medium,low,medium,,,0
CHEMBL324665,CHEMBL324665_KEY,CC(C)NCC(O)COc1cccc2[nH]c3ccccc3c12,298.39,3.06,3.0,3.0,6.0,57.28,3.0,22.0,0,medium,medium,medium,low,high,,,0
CHEMBL3247378,CHEMBL3247378_KEY,C[As](C)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O,411.31,,,,,,,,0,unknown,,,,,,,0
CHEMBL32475,CHEMBL32475_KEY,Cc1nnc2n1-c1sc(C#C[Si](C)(C)C)cc1C(c1ccccc1Cl)=NC2,411.01,,,,,,,,0,unknown,,,,,,,0
CHEMBL32478,CHEMBL32478_KEY,CCCn1c(=O)c2nc(-c3cc(NC(=O)Cc4ccc(C(F)(F)F)cc4)nn3C)[nH]c2n(CCC)c1=O,517.51,3.31,2.0,8.0,8.0,119.6,4.0,37.0,0,high,medium,high,medium,medium,,,0
CHEMBL324846,CHEMBL324846_KEY,CCCCCCCC(=O)O,144.21,2.43,1.0,1.0,6.0,37.3,0.0,10.0,0,low,low,low,low,high,,,0
CHEMBL3249110,CHEMBL3249110_KEY,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(CCO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,529.54,0.82,6.0,11.0,5.0,189.0,2.0,38.0,0,low,low,medium,low,low,,,0
CHEMBL32493,CHEMBL32493_KEY,O=C(N[C@@H](Cc1ccc([N+](=O)[O-])cc1)C1=NCCO1)c1cccc2ccccc12,389.41,3.52,1.0,5.0,6.0,93.83,3.0,29.0,0,high,medium,medium,medium,medium,,,0
CHEMBL32495,CHEMBL32495_KEY,COC(C)(C)C#CC#CCN(C)c1cccc2c1CCC(=O)N2,310.4,2.44,1.0,3.0,3.0,41.57,1.0,23.0,0,medium,medium,low,low,high,,,0
CHEMBL3250476,CHEMBL3250476_KEY,Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=S)[nH]1,283.31,-0.29,4.0,8.0,2.0,122.21,2.0,19.0,0,low,low,medium,low,medium,,,0
CHEMBL32510,CHEMBL32510_KEY,CCCCCCC[N+](CC)(CC)CCCCc1ccc(Cl)cc1.O=P([O-])(O)O,435.97,6.49,0.0,0.0,13.0,0.0,1.0,23.0,0,high,high,low,medium,high,,,0
CHEMBL32512,CHEMBL32512_KEY,COc1nc(Br)cnc1NS(=O)(=O)c1cccc(C(N)=O)c1-c1ccccc1,463.31,2.81,2.0,6.0,6.0,124.27,3.0,28.0,0,medium,medium,medium,low,medium,,,0
CHEMBL3251296,CHEMBL3251296_KEY,Cc1cn2c(nc1=O)O[C@H]1[C@H](O)[C@@H](CO)O[C@H]12,240.22,-1.44,2.0,7.0,1.0,93.81,1.0,17.0,0,low,low,low,low,medium,,,0
CHEMBL325166,CHEMBL325166_KEY,N=C(N)N1CCC[C@@H](CNC(=O)C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N(CC(=O)O)C2CC2)C1,558.66,0.67,5.0,6.0,11.0,185.99,2.0,39.0,0,low,low,medium,low,low,,,0
CHEMBL32521,CHEMBL32521_KEY,CCCCN(CC(=O)O)C(=O)c1ccc(N2CCC(NC[C@H](O)c3ccc(O)c(NS(C)(=O)=O)c3)CC2)cc1,562.69,2.38,5.0,8.0,13.0,159.51,2.0,39.0,0,medium,medium,medium,low,low,,,0
CHEMBL32524,CHEMBL32524_KEY,N[C@H]1CC[C@H](CNC(=O)C2C=CCn3c(=O)n(C(CSc4ccc5ccccc5c4)C(=O)O)c(=O)n32)CC1,537.64,2.13,3.0,9.0,8.0,141.35,3.0,38.0,0,medium,medium,medium,low,low,,,0
CHEMBL32527,CHEMBL32527_KEY,CCN(CC)CCNC(=O)c1c2c(cc3oc4ccccc4c(=O)c13)OC(C)(C)C=C2,420.51,4.2,1.0,5.0,6.0,71.78,3.0,31.0,0,high,high,medium,medium,high,,,0
CHEMBL32536,CHEMBL32536_KEY,COC(=O)C(CSc1ccc(F)cc1)n1c(=O)n2n(c1=O)C(C(=O)NCc1ccc(N)nc1C)C=CC2,528.57,1.17,2.0,11.0,8.0,143.24,3.0,37.0,0,low,low,medium,low,low,,,0
CHEMBL32537,CHEMBL32537_KEY,CO/N=C(\CN(C)C(=O)c1cc(OC)cc(OC)c1)C(CCN1CCC(O)(c2ccccc2)CC1)c1ccc(Cl)c(Cl)c1,628.6,6.24,1.0,7.0,12.0,83.83,3.0,43.0,0,high,high,medium,high,medium,,,0
CHEMBL32542,CHEMBL32542_KEY,CC(=O)OC12OOC(C)(C)C=C1C(=O)C(C)(C)C(=O)C2(C)C,310.35,2.12,0.0,6.0,1.0,78.9,0.0,22.0,0,medium,medium,low,low,high,,,0
CHEMBL325424,CHEMBL325424_KEY,Cc1cccc(-c2ccc3c(c2)c(C(=O)C(=O)O)cn3Cc2ccc(C(C)(C)C)cc2)c1,425.53,6.23,1.0,3.0,5.0,59.3,4.0,32.0,0,high,high,high,medium,high,,,0
CHEMBL32543,CHEMBL32543_KEY,CCCCCCNC(=O)Oc1ccc2c(c1)[C@@H]1CCN(CCC)C1C2,344.5,4.48,1.0,3.0,8.0,41.57,1.0,25.0,0,high,medium,low,medium,high,,,0
CHEMBL325436,CHEMBL325436_KEY,FC(F)(Cl)C(F)(F)Cl,170.92,2.65,0.0,0.0,1.0,0.0,0.0,8.0,0,low,low,low,low,high,,,0
CHEMBL325441,CHEMBL325441_KEY,O=C(O)C(=O)c1cn(Cc2ccccc2)c2ccc(-c3ccc(OC(F)(F)F)cc3)cc12,439.39,5.52,1.0,4.0,6.0,68.53,4.0,32.0,0,high,high,high,medium,high,,,0
CHEMBL32546,CHEMBL32546_KEY,CCCCCCCCCCCCCCC(SCCC(=O)O)SCCC(=O)O,420.68,6.82,2.0,4.0,21.0,74.6,0.0,27.0,0,high,high,low,medium,high,,,0
CHEMBL32547,CHEMBL32547_KEY,Br.Br.CCCCCCCN=c1ccn(CCCCn2ccc(=NCCCCCCC)cc2)cc1,600.53,6.51,0.0,4.0,17.0,34.58,2.0,32.0,0,high,high,medium,high,medium,,,0
CHEMBL32556,CHEMBL32556_KEY,Br.Br.c1cn(CCCCCCCn2ccc(=NC3CCCCC3)cc2)ccc1=NC1CCCCC1,610.52,6.41,0.0,4.0,10.0,34.58,2.0,33.0,0,high,high,medium,high,medium,,,0
CHEMBL325695,CHEMBL325695_KEY,CC(=O)SC[C@@H](Cc1ccc2c(c1)OCO2)C(=O)N[C@@H](C)C(=O)OCc1ccccc1,443.52,3.1,1.0,7.0,9.0,90.93,2.0,31.0,0,high,medium,medium,medium,medium,,,0
CHEMBL32573,CHEMBL32573_KEY,c1cc2c(c(NC3=NCCN3)c1)CCCC2,215.3,1.94,2.0,3.0,1.0,36.42,1.0,16.0,0,low,low,low,low,high,,,0
CHEMBL32577,CHEMBL32577_KEY,O=C(/C=C/c1ccc(O)cc1)O[C@@H]1C[C@](OCc2ccccc2)(C(=O)O)C[C@@H](O)[C@H]1O,428.44,1.87,4.0,7.0,7.0,133.52,2.0,31.0,0,low,low,medium,low,medium,,,0
CHEMBL32586,CHEMBL32586_KEY,C[C@H](NCCc1ccc(NC(C)(C)C(=O)O)cc1Cl)[C@H](O)c1ccc(O)cc1,406.91,3.57,5.0,5.0,9.0,101.82,2.0,28.0,0,high,medium,medium,medium,medium,,,0
CHEMBL32592,CHEMBL32592_KEY,CCC(=O)N(C)c1ccc(Cl)c(-c2nc3cc(C)ccc3o2)c1,328.8,4.83,0.0,3.0,3.0,46.34,3.0,23.0,0,high,medium,medium,medium,high,,,0
CHEMBL32599,CHEMBL32599_KEY,CS(=O)(=O)Nc1cc([C@@H](O)CNC2CCN(c3ccc(C(=O)N[C@@H](Cc4ccccc4)C(=O)O)cc3)CC2)ccc1O,596.71,2.48,6.0,8.0,12.0,168.3,3.0,42.0,0,medium,medium,medium,low,low,,,0
CHEMBL3259907,CHEMBL3259907_KEY,Cc1nc2ccccc2c(-c2ccc3c4c(ccnc24)CCO3)c1[C@H](OC(C)(C)C)C(=O)O,442.52,5.63,1.0,5.0,4.0,81.54,4.0,33.0,0,high,high,high,medium,high,,,0
CHEMBL32605,CHEMBL32605_KEY,CCCCCCCCCCCCCCCC(N)=O,255.45,4.95,1.0,1.0,14.0,43.09,0.0,18.0,0,medium,medium,low,low,high,,,0
CHEMBL3260505,CHEMBL3260505_KEY,CCc1cnc(N2CCC(c3nc(COc4ccc(-n5cnnn5)cc4)cs3)CC2)nc1,448.56,3.43,0.0,10.0,7.0,94.74,4.0,32.0,0,high,medium,high,medium,medium,,,0
CHEMBL3260567,CHEMBL3260567_KEY,Cc1cccc(-c2[nH]c(CNc3ccccc3F)nc2-c2ccc3ncnn3c2)n1,399.43,4.24,2.0,6.0,5.0,83.79,5.0,30.0,0,low,medium,high,medium,high,31.04,2.0,0
CHEMBL32606,CHEMBL32606_KEY,NS(=O)(=O)c1nnc(NC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)CC(=O)O)s1,555.55,-3.63,6.0,13.0,18.0,273.96,1.0,36.0,0,low,low,low,low,low,,,0
CHEMBL3260771,CHEMBL3260771_KEY,COc1ccc(-c2ccc(OCc3cc(C(=O)[N-]S(=O)(=O)c4ccccc4C)oc3C)cc2)nc1.[Na+],514.54,4.66,1.0,7.0,8.0,107.73,4.0,35.0,0,high,high,high,medium,medium,,,0
CHEMBL32619,CHEMBL32619_KEY,CCOC(=O)N[C@@H](c1ccccc1)[C@@H](O)C(=O)OC1CC2C(C)(C)C1(C)[C@@]13C[C@](O)(CO)c4ccccc4[C@@]21O3,551.64,3.06,4.0,8.0,7.0,137.85,2.0,40.0,0,high,medium,medium,medium,medium,,,0
CHEMBL32623,CHEMBL32623_KEY,Cc1nn(C)c(N)c1C(=O)c1ccccc1Cl,249.7,2.2,1.0,4.0,2.0,60.91,2.0,17.0,0,medium,low,medium,low,high,,,0
CHEMBL32631,CHEMBL32631_KEY,CNC(=O)[C@@H]1CCCN(C(=O)OC(C)(C)C)CCCCO[C@H](C(=O)NO)[C@@H](CCCc2ccccc2)C(=O)N1,548.68,2.56,4.0,7.0,6.0,146.3,1.0,39.0,0,medium,medium,low,low,low,,,0
CHEMBL32632,CHEMBL32632_KEY,C=C(C)[C@@H]1CCC(C)=CC1c1c(O)cc(O)cc1CCCCC,314.47,5.85,2.0,2.0,6.0,40.46,1.0,23.0,0,high,medium,low,medium,high,,,0
CHEMBL3264002,CHEMBL3264002_KEY,CNS(=O)(=O)Nc1nccc(Cc2c(C)c3ccc(Oc4ncccn4)cc3oc2=O)c1F,471.47,2.68,2.0,8.0,7.0,136.31,4.0,33.0,0,medium,medium,high,low,medium,,,0
CHEMBL3264004,CHEMBL3264004_KEY,CNS(=O)(=O)[N-]c1nccc(Cc2c(C)c3ccc(Oc4ncccn4)cc3oc2=O)c1F.[K+],509.56,2.68,2.0,8.0,7.0,136.31,4.0,33.0,0,medium,medium,high,low,medium,,,0
CHEMBL32641,CHEMBL32641_KEY,COC(=O)c1c(C(F)(F)F)[nH]c2c(OC(=O)N3CCN(C)CC3)cc3c(c12)[C@H](CCl)CN3C(=O)c1cc2cc(NC(=O)c3cc4ccc(OC)cc4o3)ccc2[nH]1,807.18,7.19,3.0,9.0,7.0,162.44,6.0,57.0,0,high,high,high,high,low,,,0
CHEMBL32643,CHEMBL32643_KEY,CCC1(c2cccc(OC(C)=O)c2)OC1(CC)c1cccc(OC(C)=O)c1,368.43,4.48,0.0,5.0,6.0,65.13,2.0,27.0,0,high,medium,medium,medium,high,,,0
CHEMBL32646,CHEMBL32646_KEY,O=C(/C=C/c1ccc(O)cc1)OC[C@@H]1O[C@H](Oc2cc(O)c3c(=O)c(O)c(-c4ccc(O)cc4)oc3c2)[C@@H](O)[C@H](O)[C@H]1O,594.53,1.73,7.0,13.0,7.0,216.58,4.0,43.0,0,low,low,high,low,low,,,0
CHEMBL3264610,CHEMBL3264610_KEY,CC(C)[C@](O)(c1ccc2cc(OC(F)F)c(OC(F)F)cc2c1)c1c[nH]nn1,399.34,4.05,2.0,5.0,7.0,80.26,3.0,28.0,0,high,medium,medium,medium,high,,,0
CHEMBL32655,CHEMBL32655_KEY,C/C(=N\NCCCc1ccccc1)C(=O)[O-].[Na+],242.25,1.67,2.0,3.0,6.0,61.69,1.0,16.0,0,low,low,low,low,high,,,0
CHEMBL32658,CHEMBL32658_KEY,CC(C)(C)CCCCCNc1cccc2nc(O)ccc12,286.42,4.96,2.0,3.0,6.0,45.15,2.0,21.0,0,medium,medium,medium,low,high,,,0
CHEMBL32665,CHEMBL32665_KEY,CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)N[C@@H](CC(=O)O)C(=O)O)n1,430.41,1.79,4.0,7.0,10.0,163.12,2.0,31.0,0,low,low,medium,low,low,,,0
CHEMBL32666,CHEMBL32666_KEY,CCCC(NC(=O)[C@@H]1C[C@@H](OC(=O)N2CCc3ccccc3C2)CN1C(=O)[C@H](NC(=O)[C@H](NC(=O)c1cnccn1)C(C)C)C(C)C)C(=O)C(=O)NC(C)C,762.91,1.91,4.0,10.0,15.0,209.1,2.0,55.0,0,low,low,medium,low,low,,,0
CHEMBL32705,CHEMBL32705_KEY,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC(NCc1cncn1Cc1ccc(C#N)cc1)C(=O)NCc1ccccc1,563.79,7.39,2.0,5.0,16.0,82.74,3.0,42.0,0,high,high,medium,high,medium,,,0
CHEMBL327122,CHEMBL327122_KEY,CC(C)NCC(O)c1cccc(O)c1,195.26,1.42,3.0,3.0,4.0,52.49,1.0,14.0,0,low,low,low,low,high,,,0
CHEMBL32724,CHEMBL32724_KEY,CCCCCCCCN/N=C(\C)C(=O)O,214.31,2.4,2.0,3.0,9.0,61.69,0.0,15.0,0,medium,low,low,low,high,,,0
CHEMBL32726,CHEMBL32726_KEY,COc1ccc2c(c1)[C@H]1CCCN1C[C@H]2c1ccccc1,279.38,3.98,0.0,2.0,2.0,12.47,2.0,21.0,0,medium,medium,medium,low,high,,,0
CHEMBL32727,CHEMBL32727_KEY,COc1ccc(C2CC(=O)N(C(C)=O)C2)cc1OC,263.29,1.57,0.0,4.0,3.0,55.84,1.0,19.0,0,low,low,low,low,high,,,0
CHEMBL32762,CHEMBL32762_KEY,C[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)c1n[nH]c(N)n1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,498.59,0.17,6.0,7.0,11.0,197.98,2.0,36.0,0,low,low,medium,low,low,,,0
CHEMBL32763,CHEMBL32763_KEY,O=C(/C=C/c1ccc(O)c(O)c1O)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,370.31,-0.94,7.0,9.0,4.0,184.98,1.0,26.0,0,low,low,low,low,low,,,0
CHEMBL32780,CHEMBL32780_KEY,CN(CC#CC#CC(C)(C)C)c1cccc2c1CC(N)C(=O)N2,309.41,2.0,2.0,3.0,2.0,58.36,1.0,23.0,0,low,low,low,low,high,,,0
CHEMBL32785,CHEMBL32785_KEY,COC(=O)c1c(C(F)(F)F)[nH]c2c(O)cc3c(c12)[C@H](CCl)CN3C(=O)c1cc2cc(OC)c(OC)c(OC)c2o1,582.92,5.43,2.0,8.0,6.0,123.46,4.0,40.0,0,high,high,high,high,medium,,,0
CHEMBL32793,CHEMBL32793_KEY,CCCCOc1ccc(Cc2cnc(N)nc2N)cc1,272.35,2.41,2.0,5.0,6.0,87.05,2.0,20.0,0,medium,medium,medium,low,high,,,0
CHEMBL32807,CHEMBL32807_KEY,COc1cc2c(cc1OC)[C@@H]1CNC(=O)[C@@H]1CC2,247.29,1.48,1.0,3.0,2.0,47.56,1.0,18.0,0,low,low,low,low,high,,,0
CHEMBL32825,CHEMBL32825_KEY,Cc1ccc(S(=O)(=O)c2cc(C)n(CC(=O)NCc3ccc(N)nc3C)c(=O)c2N)cc1,455.54,1.48,3.0,8.0,6.0,150.17,3.0,32.0,0,low,low,medium,low,low,,,0
CHEMBL328250,CHEMBL328250_KEY,CN(C)Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,351.84,3.33,0.0,5.0,3.0,46.31,3.0,25.0,0,high,medium,medium,medium,high,,,0
CHEMBL32826,CHEMBL32826_KEY,Cc1c(-c2ccc(O)cc2)[nH]c2ccc(O)cc12,239.27,3.55,3.0,2.0,1.0,56.25,3.0,18.0,0,medium,low,medium,low,high,,,0
CHEMBL32827,CHEMBL32827_KEY,CCCCCCCCCCCCCCCC(=O)NC(C)C,297.53,5.99,1.0,1.0,15.0,29.1,0.0,21.0,0,medium,medium,low,low,high,,,0
CHEMBL32830,CHEMBL32830_KEY,COc1cc2nc(-c3ccc(CP(=O)(OC)OC)cc3)nc(OC)c2cc1OC,418.39,4.31,0.0,8.0,8.0,89.0,3.0,29.0,0,high,high,medium,medium,high,,,0
CHEMBL32861,CHEMBL32861_KEY,NCC1CC(=O)C=C(O)C1,141.17,0.37,2.0,3.0,1.0,63.32,0.0,10.0,0,low,low,low,low,high,,,0
CHEMBL328628,CHEMBL328628_KEY,COc1cc(CC(=O)NCCCc2ccc(C)c(C)c2)ccc1OCCN,370.49,2.94,2.0,4.0,10.0,73.58,2.0,27.0,0,medium,medium,medium,low,high,,,0
CHEMBL32863,CHEMBL32863_KEY,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC1C(=O)N(Cc2ccccc2)C(=O)N1Cc1cncn1Cc1ccc(C#N)cc1,589.78,7.95,0.0,5.0,14.0,82.23,3.0,44.0,0,high,high,medium,high,medium,,,0
CHEMBL3286797,CHEMBL3286797_KEY,COc1ccc2cc(OCC3(C(=O)O)CN(C(=O)c4ccc(F)cc4)C3)ccc2c1,409.41,3.59,1.0,4.0,6.0,76.07,3.0,30.0,0,high,medium,medium,medium,high,,,0
CHEMBL32870,CHEMBL32870_KEY,Oc1ccc(C2CNCc3ccccc32)cc1O,241.29,2.33,3.0,3.0,1.0,52.49,2.0,18.0,0,medium,low,medium,low,high,,,0
CHEMBL3287218,CHEMBL3287218_KEY,Cc1cc(-c2ccc3c(c2)CC[C@H]3N2CC3(CCN(C(=O)Cc4cn5cc(C)sc5n4)CC3)C2)ncn1,512.68,4.62,0.0,7.0,4.0,66.63,4.0,37.0,0,medium,high,high,medium,medium,6.9,1.0,0
CHEMBL3287255,CHEMBL3287255_KEY,O=C(CCCCNC(=O)c1nc(-c2nccs2)sc1C1CC1)NO,366.47,2.55,3.0,7.0,8.0,104.21,2.0,24.0,0,medium,medium,medium,low,medium,,,0
CHEMBL3287379,CHEMBL3287379_KEY,O=C1C=CN(c2c(F)cc(N3C[C@H](CNc4ccon4)OC3=O)c(F)c2F)CC1,408.34,2.82,1.0,7.0,5.0,87.91,2.0,29.0,0,medium,medium,medium,low,high,,,0
CHEMBL3287735,CHEMBL3287735_KEY,CC[C@H](C)n1cc(C)c2c(C(=O)NCc3c(C)cc(C)[nH]c3=O)cc(-c3ccc(N4CCNCC4)nc3)cc21,526.69,4.63,3.0,6.0,7.0,95.05,4.0,39.0,0,high,high,high,medium,medium,,,0
CHEMBL32883,CHEMBL32883_KEY,CCOP(=O)(Cc1ccc(-c2nc3ccc(Br)cc3c(=O)n2Cc2ccc(Br)cc2F)cc1)OCC,638.27,7.54,0.0,6.0,9.0,70.42,4.0,36.0,0,high,high,high,high,medium,,,0
CHEMBL32886,CHEMBL32886_KEY,CCCCCCCCCCCCCCCC(=O)NCC,283.5,5.6,1.0,1.0,15.0,29.1,0.0,20.0,0,medium,medium,low,low,high,,,0
CHEMBL32887,CHEMBL32887_KEY,Cc1nc(N)ccc1CNC(=O)C1C=CCn2c(=O)n(C(CSc3ccc(Cl)cc3)C(=O)OC3CCCCC3)c(=O)n21,613.14,3.39,2.0,11.0,9.0,143.24,3.0,42.0,0,high,medium,medium,medium,low,,,0
CHEMBL32888,CHEMBL32888_KEY,CS(=O)(=O)Nc1cc([C@@H](O)CNC2CCN(c3ccc(COCC(=O)O)cc3)CC2)ccc1O,493.58,1.66,5.0,8.0,11.0,148.43,2.0,34.0,0,low,low,medium,low,low,,,0
CHEMBL32891,CHEMBL32891_KEY,NC(c1ccc(F)cc1)c1nc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)no1,588.66,3.99,4.0,9.0,12.0,156.26,5.0,42.0,0,high,medium,high,medium,low,,,0
CHEMBL32895,CHEMBL32895_KEY,CCNC(=O)C(C)NC(=O)[C@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)c1cccc2ccccc12,462.51,2.73,3.0,5.0,9.0,130.44,3.0,34.0,0,medium,medium,medium,low,medium,,,0
CHEMBL32898,CHEMBL32898_KEY,CCN(CC)CCNc1nc(Nc2ccc(Cl)c(Cl)c2)c2ccccc2n1,404.35,5.43,2.0,5.0,8.0,53.08,3.0,27.0,0,high,high,medium,medium,high,,,0
CHEMBL32901,CHEMBL32901_KEY,Cc1nn(C(C)C)c(N)c1C(=O)c1ccccc1Cl,277.75,3.24,1.0,4.0,3.0,60.91,2.0,19.0,0,medium,medium,medium,low,high,,,0
CHEMBL329012,CHEMBL329012_KEY,O=C(O)/C=C\C(=O)O.O=C1Cc2cc3c(CCC4CCN(Cc5ccccc5)CC4)noc3cc2N1,491.54,4.17,1.0,4.0,5.0,58.37,3.0,28.0,0,high,high,medium,medium,medium,,,0
CHEMBL32903,CHEMBL32903_KEY,NC(=O)c1cc(-c2ccc(-n3ccnc3)cc2)nnc1O,281.28,1.13,2.0,6.0,3.0,106.92,3.0,21.0,0,low,low,medium,low,medium,,,0
CHEMBL32904,CHEMBL32904_KEY,CN(Cc1cccc(Oc2ccccc2)c1)c1ccc(C(=O)O)nc1,334.38,4.21,1.0,4.0,6.0,62.66,3.0,25.0,0,high,medium,medium,medium,high,,,0
CHEMBL329091,CHEMBL329091_KEY,Nc1ncc2ncn(CC3(OCP(=O)(O)O)CC3)c2n1,299.23,0.09,3.0,7.0,5.0,136.38,2.0,20.0,0,low,low,medium,low,medium,,,1
CHEMBL32910,CHEMBL32910_KEY,CN(C)Cc1cc(Cl)cc(Cc2cc(Cl)cc(CN(C)C)c2O)c1O,383.32,4.12,2.0,4.0,6.0,46.94,2.0,25.0,0,high,medium,medium,medium,high,,,0
CHEMBL32920,CHEMBL32920_KEY,CCCOc1ccc(-c2csc3c2-n2cccc2C3=O)cc1,309.39,4.54,0.0,4.0,4.0,31.23,3.0,22.0,0,high,medium,medium,medium,high,,,0
CHEMBL32921,CHEMBL32921_KEY,CCOc1ccc(-c2csc3c2-n2cccc2C3=O)cc1,295.36,4.15,0.0,4.0,3.0,31.23,3.0,21.0,0,medium,medium,medium,low,high,,,0
CHEMBL32926,CHEMBL32926_KEY,O=c1oc2ccccc2c(O)c1C1c2ccccc2Oc2c1c(=O)oc1ccccc21,410.38,4.89,1.0,6.0,1.0,89.88,5.0,31.0,0,high,high,high,medium,high,,,0
CHEMBL32927,CHEMBL32927_KEY,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC(C(=O)NCc1ccccc1)N(Cc1cncn1C)S(=O)(=O)c1ccccc1,602.85,7.11,1.0,5.0,16.0,84.3,3.0,43.0,0,high,high,medium,high,medium,,,0
CHEMBL32928,CHEMBL32928_KEY,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)OCc2c(Cl)cccc2Cl)C(=O)OCc2c(Cl)cccc2Cl)cc1,772.48,6.2,3.0,12.0,13.0,188.54,5.0,51.0,0,high,high,high,high,low,,,0
