compound_id,chembl_id,primary_drug,all_drug_names,smiles,smiles_source,mapping_status,mol_molecular_weight,mol_logp,mol_num_hbd,mol_num_hba,mol_num_rotatable_bonds,mol_tpsa,mol_num_aromatic_rings,mol_num_heavy_atoms,mol_formal_charge,mol_num_rings,mol_num_heteroatoms,mol_fraction_csp3,max_clinical_phase,clinical_status,primary_condition,data_source,compound_type,collected_date,efficacy_score,safety_score,success_probability
CHEMBL_CHEMBL2107677,CHEMBL2107677,UMESPIRONE,['UMESPIRONE'],CCCCN1C(=O)[C@@H]2C(=O)N(CCCCN3CCN(c4ccccc4OC)CC3)C(=O)[C@H](C1=O)C2(C)C,CHEMBL2107677,success,512.65,2.39,0.0,7.0,10.0,90.47,1.0,37.0,0,,,,2.0,Phase_2.0,,chembl_robust,Small molecule,2025-09-01T16:07:10.041279,,,
CHEMBL_CHEMBL9504,CHEMBL9504,ChEMBL_CHEMBL9504,['ChEMBL_CHEMBL9504'],Br.CCn1cc(NC(=O)c2cc(NC(=O)c3cc(NC=O)cn3C)cn2C)cc1C(=O)NCCC(=N)N,CHEMBL9504,success,576.46,1.31,6.0,8.0,11.0,181.06,3.0,36.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009368,,,
CHEMBL_CHEMBL9346,CHEMBL9346,ChEMBL_CHEMBL9346,['ChEMBL_CHEMBL9346'],CCC(C)[C@H](NC(=O)[C@@H]1CCCN1P(=O)(O)C(Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OC(C)(C)C)C(=O)NCC(C)C,CHEMBL9346,success,680.78,2.39,6.0,7.0,16.0,209.26,1.0,47.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009381,,,
CHEMBL_CHEMBL428005,CHEMBL428005,ChEMBL_CHEMBL428005,['ChEMBL_CHEMBL428005'],CCC(C)[C@H](NC(=O)[C@@H]1CCCN1[P@](=O)(OC)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OC(C)(C)C)C(=O)NCC(C)C,CHEMBL428005,success,694.81,3.05,5.0,8.0,17.0,198.26,1.0,48.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009385,,,
CHEMBL_CHEMBL275126,CHEMBL275126,ChEMBL_CHEMBL275126,['ChEMBL_CHEMBL275126'],O=C(NC/C=C/c1ccccc1)Nc1ccc(Cl)cc1,CHEMBL275126,success,286.76,4.17,2.0,1.0,4.0,41.13,2.0,20.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009388,,,
CHEMBL_CHEMBL9538,CHEMBL9538,ChEMBL_CHEMBL9538,['ChEMBL_CHEMBL9538'],O=C(NCCC=C(c1ccccc1)c1ccccc1)Nc1ccc(Cl)cc1,CHEMBL9538,success,376.89,5.98,2.0,1.0,6.0,41.13,3.0,27.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009391,,,
CHEMBL_CHEMBL471,CHEMBL471,SOTALOL,['SOTALOL'],CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,CHEMBL471,success,272.37,1.09,3.0,4.0,6.0,78.43,1.0,18.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:07:13.009395,,,
CHEMBL_CHEMBL268743,CHEMBL268743,ChEMBL_CHEMBL268743,['ChEMBL_CHEMBL268743'],Br.Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4cc(NC(=O)c5cc(NC=O)cn5C)cn4C)cn3C)cn2C)cc1C(=O)NCCC(=N)N,CHEMBL268743,success,806.68,2.01,8.0,12.0,14.0,249.12,5.0,53.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009399,,,
CHEMBL_CHEMBL9703,CHEMBL9703,ChEMBL_CHEMBL9703,['ChEMBL_CHEMBL9703'],Br.CN(C)C(=N)CCNC(=O)c1cc(NC(=O)c2cc(NC(=O)c3cc(NC=O)cn3C)cn2C)cn1C,CHEMBL9703,success,590.48,1.43,5.0,8.0,10.0,158.28,3.0,37.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009402,,,
CHEMBL_CHEMBL9628,CHEMBL9628,ChEMBL_CHEMBL9628,['ChEMBL_CHEMBL9628'],COc1ccccc1CCCN1CCC(COC(c2ccccc2)c2ccccc2)CC1,CHEMBL9628,success,429.60,6.15,0.0,3.0,10.0,21.70,3.0,32.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009405,,,
CHEMBL_CHEMBL9629,CHEMBL9629,ChEMBL_CHEMBL9629,['ChEMBL_CHEMBL9629'],CCOc1ccccc1NC(=O)Nc1nc2ccncc2cc1C,CHEMBL9629,success,322.37,3.98,2.0,4.0,4.0,76.14,3.0,24.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009408,,,
CHEMBL_CHEMBL275686,CHEMBL275686,ChEMBL_CHEMBL275686,['ChEMBL_CHEMBL275686'],CC(C)Oc1ccccc1NC(=O)Nc1ccc2cnccc2n1,CHEMBL275686,success,322.37,4.06,2.0,4.0,4.0,76.14,3.0,24.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009410,,,
CHEMBL_CHEMBL9506,CHEMBL9506,DEVAZEPIDE,['DEVAZEPIDE'],CN1C(=O)[C@@H](NC(=O)c2cc3ccccc3[nH]2)N=C(c2ccccc2)c2ccccc21,CHEMBL9506,success,408.46,3.74,2.0,3.0,3.0,77.56,4.0,31.0,0,,,,2.0,Phase_2.0,,chembl_robust,Small molecule,2025-09-01T16:07:13.009413,,,
CHEMBL_CHEMBL9485,CHEMBL9485,ChEMBL_CHEMBL9485,['ChEMBL_CHEMBL9485'],CCCCCN(CCCCC)C(=O)[C@@H](CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1,CHEMBL9485,success,459.41,5.17,2.0,3.0,14.0,86.71,1.0,30.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009417,,,
CHEMBL_CHEMBL9377,CHEMBL9377,ChEMBL_CHEMBL9377,['ChEMBL_CHEMBL9377'],CCOc1cccc(-n2c(NNC(=O)Nc3cccc(C)c3)nc3ccccc3c2=O)c1,CHEMBL9377,success,429.48,4.24,3.0,6.0,6.0,97.28,4.0,32.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009419,,,
CHEMBL_CHEMBL394525,CHEMBL394525,ChEMBL_CHEMBL394525,['ChEMBL_CHEMBL394525'],COc1cccc(CCCN2CCC(COC(c3ccccc3)c3ccccc3)CC2)c1,CHEMBL394525,success,429.60,6.15,0.0,3.0,10.0,21.70,3.0,32.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009422,,,
CHEMBL_CHEMBL9418,CHEMBL9418,ChEMBL_CHEMBL9418,['ChEMBL_CHEMBL9418'],Nc1cccc(NC(=O)Nc2ccccc2)c1,CHEMBL9418,success,227.27,2.91,3.0,2.0,2.0,67.15,2.0,17.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009425,,,
CHEMBL_CHEMBL9419,CHEMBL9419,METACETAMOL,['METACETAMOL'],CC(=O)Nc1cccc(O)c1,CHEMBL9419,success,151.16,1.35,2.0,2.0,1.0,49.33,1.0,11.0,0,,,,2.0,Phase_2.0,,chembl_robust,Small molecule,2025-09-01T16:07:13.009428,,,
CHEMBL_CHEMBL9475,CHEMBL9475,ChEMBL_CHEMBL9475,['ChEMBL_CHEMBL9475'],CCCCCCCCCN1CCC(COC(c2ccccc2)c2ccccc2)CC1,CHEMBL9475,success,407.64,7.26,0.0,2.0,13.0,12.47,2.0,30.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009431,,,
CHEMBL_CHEMBL9536,CHEMBL9536,ChEMBL_CHEMBL9536,['ChEMBL_CHEMBL9536'],CCCCCCCCN1CCC(COC(c2ccccc2)c2ccccc2)CC1,CHEMBL9536,success,393.62,6.87,0.0,2.0,12.0,12.47,2.0,29.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009433,,,
CHEMBL_CHEMBL9888,CHEMBL9888,ChEMBL_CHEMBL9888,['ChEMBL_CHEMBL9888'],CC(C)Oc1cccc(-n2c(NNC(=O)c3ccc(Br)cc3)nc3ccccc3c2=O)c1,CHEMBL9888,success,493.36,4.69,2.0,6.0,6.0,85.25,4.0,32.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009436,,,
CHEMBL_CHEMBL275328,CHEMBL275328,ChEMBL_CHEMBL275328,['ChEMBL_CHEMBL275328'],CCCCCN1CCC(COC(c2ccccc2)c2ccccc2)CC1,CHEMBL275328,success,351.53,5.69,0.0,2.0,9.0,12.47,2.0,26.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009438,,,
CHEMBL_CHEMBL275789,CHEMBL275789,ChEMBL_CHEMBL275789,['ChEMBL_CHEMBL275789'],COc1ccc(-n2c(NNC(=O)Nc3cccc(C)c3)nc3ccccc3c2=O)cc1OC,CHEMBL275789,success,445.48,3.86,3.0,7.0,6.0,106.51,4.0,33.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009441,,,
CHEMBL_CHEMBL9729,CHEMBL9729,ChEMBL_CHEMBL9729,['ChEMBL_CHEMBL9729'],Nc1ccc(/N=C(\S)Nc2ccc(N)cc2)cc1,CHEMBL9729,success,258.35,2.88,4.0,3.0,2.0,76.43,2.0,18.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009444,,,
CHEMBL_CHEMBL9653,CHEMBL9653,ChEMBL_CHEMBL9653,['ChEMBL_CHEMBL9653'],COc1ccc(CCCN2CCC(COC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL9653,success,429.60,6.15,0.0,3.0,10.0,21.70,3.0,32.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009447,,,
CHEMBL_CHEMBL273396,CHEMBL273396,ChEMBL_CHEMBL273396,['ChEMBL_CHEMBL273396'],CCC(C)[C@H](NC(=O)[C@@H]1CCCN1[P@@](=O)(OC)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OC(C)(C)C)C(=O)NCC(C)C,CHEMBL273396,success,694.81,3.05,5.0,8.0,17.0,198.26,1.0,48.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009449,,,
CHEMBL_CHEMBL268253,CHEMBL268253,ChEMBL_CHEMBL268253,['ChEMBL_CHEMBL268253'],O=C(Nc1ccccc1)Nc1cccc(O)c1,CHEMBL268253,success,228.25,3.04,3.0,2.0,2.0,61.36,2.0,17.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009452,,,
CHEMBL_CHEMBL9656,CHEMBL9656,ChEMBL_CHEMBL9656,['ChEMBL_CHEMBL9656'],CCCCN1CCC(COC(c2ccccc2)c2ccccc2)CC1,CHEMBL9656,success,337.51,5.30,0.0,2.0,8.0,12.47,2.0,25.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009454,,,
CHEMBL_CHEMBL273645,CHEMBL273645,ChEMBL_CHEMBL273645,['ChEMBL_CHEMBL273645'],CN(C(=O)[C@H](Cc1ccc(C(N)NN)cc1)NS(=O)(=O)Cc1ccccc1)C1CCCC1,CHEMBL273645,success,459.62,1.54,4.0,6.0,10.0,130.55,2.0,32.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009456,,,
CHEMBL_CHEMBL9709,CHEMBL9709,ChEMBL_CHEMBL9709,['ChEMBL_CHEMBL9709'],CCOC(=O)C1=NO[C@]2(C(=O)COC(C)=O)[C@H]1CC1C3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,CHEMBL9709,success,499.56,2.31,1.0,9.0,5.0,128.56,0.0,36.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009459,,,
CHEMBL_CHEMBL414158,CHEMBL414158,ChEMBL_CHEMBL414158,['ChEMBL_CHEMBL414158'],Oc1ccccc1/N=C(/S)Nc1ccccc1,CHEMBL414158,success,244.32,3.42,3.0,2.0,2.0,44.62,2.0,17.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009462,,,
CHEMBL_CHEMBL275235,CHEMBL275235,ChEMBL_CHEMBL275235,['ChEMBL_CHEMBL275235'],Nc1ccc(N/C(S)=N/c2ccccc2)cc1,CHEMBL275235,success,243.34,3.30,3.0,2.0,2.0,50.41,2.0,17.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009464,,,
CHEMBL_CHEMBL9451,CHEMBL9451,ChEMBL_CHEMBL9451,['ChEMBL_CHEMBL9451'],O=C(Nc1ccccc1)Nc1ccccc1O,CHEMBL9451,success,228.25,3.04,3.0,2.0,2.0,61.36,2.0,17.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009467,,,
CHEMBL_CHEMBL276626,CHEMBL276626,ChEMBL_CHEMBL276626,['ChEMBL_CHEMBL276626'],Oc1cccc(/N=C(\S)Nc2cccc(O)c2)c1,CHEMBL276626,success,260.32,3.13,4.0,3.0,2.0,64.85,2.0,18.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009469,,,
CHEMBL_CHEMBL9435,CHEMBL9435,ChEMBL_CHEMBL9435,['ChEMBL_CHEMBL9435'],CCCOC1c2c(ncn2Cc2ccc(OC)cc2)N=CN(C)N1C,CHEMBL9435,success,343.43,2.82,0.0,7.0,6.0,55.12,2.0,25.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009472,,,
CHEMBL_CHEMBL9436,CHEMBL9436,ChEMBL_CHEMBL9436,['ChEMBL_CHEMBL9436'],CCOC1c2c(ncn2Cc2ccc(OC)cc2)N=CN(C)N1C,CHEMBL9436,success,329.40,2.43,0.0,7.0,5.0,55.12,2.0,24.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009475,,,
CHEMBL_CHEMBL9477,CHEMBL9477,ChEMBL_CHEMBL9477,['ChEMBL_CHEMBL9477'],CC12N[C@H](CC3CCCCC31)C1CCCCC12,CHEMBL9477,success,233.40,3.73,1.0,1.0,0.0,12.03,0.0,17.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009477,,,
CHEMBL_CHEMBL275327,CHEMBL275327,ChEMBL_CHEMBL275327,['ChEMBL_CHEMBL275327'],CC12N[C@H](CC3=C1CCCC3)C1CCCCC12,CHEMBL275327,success,231.38,3.80,1.0,1.0,0.0,12.03,0.0,17.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009480,,,
CHEMBL_CHEMBL9547,CHEMBL9547,ChEMBL_CHEMBL9547,['ChEMBL_CHEMBL9547'],CC(C)Oc1ccccc1C/N=C(\S)c1ccc2cnccc2n1,CHEMBL9547,success,337.45,4.29,1.0,4.0,5.0,47.37,3.0,24.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009482,,,
CHEMBL_CHEMBL9879,CHEMBL9879,ChEMBL_CHEMBL9879,['ChEMBL_CHEMBL9879'],Br.CNC(=N)CCNC(=O)c1cc(NC(=O)c2cc(NC(=O)c3cc(NC=O)cn3C)cn2C)cn1C,CHEMBL9879,success,576.46,1.09,6.0,8.0,10.0,167.07,3.0,36.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009485,,,
CHEMBL_CHEMBL276157,CHEMBL276157,ChEMBL_CHEMBL276157,['ChEMBL_CHEMBL276157'],Br.Cn1cc(NC=O)cc1C(=O)Nc1cc(C(=O)Nc2c[nH]c(C(=O)NCCC(=N)N)c2)n(C)c1,CHEMBL276157,success,548.40,0.82,7.0,7.0,10.0,191.92,3.0,34.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009488,,,
CHEMBL_CHEMBL276677,CHEMBL276677,ChEMBL_CHEMBL276677,['ChEMBL_CHEMBL276677'],O=C(N[C@H]1CCc2cc(O)c(O)c(O)c2-c2ccc(=O)c(O)cc21)c1cc(O)c(O)c(O)c1,CHEMBL276677,success,453.40,2.07,8.0,9.0,2.0,187.78,3.0,33.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009491,,,
CHEMBL_CHEMBL9736,CHEMBL9736,ChEMBL_CHEMBL9736,['ChEMBL_CHEMBL9736'],C[C@@]1(CCc2ccccc2)CC2C3Cc4ccc(O)c5c4C2(CCN3CC2CCC2)C(O5)C1=O,CHEMBL9736,success,457.61,5.05,1.0,4.0,5.0,49.77,2.0,34.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009493,,,
CHEMBL_CHEMBL9555,CHEMBL9555,ChEMBL_CHEMBL9555,['ChEMBL_CHEMBL9555'],O=C(O)CC(NC(=O)CNC(=O)CCCCNc1ccccn1)c1ccc(-c2ccccc2)cc1,CHEMBL9555,success,474.56,3.78,4.0,5.0,13.0,120.42,3.0,35.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009496,,,
CHEMBL_CHEMBL441587,CHEMBL441587,ChEMBL_CHEMBL441587,['ChEMBL_CHEMBL441587'],COc1ccc(CCCN2CCC(COCc3ccc(Cl)c(Cl)c3)CC2)cc1,CHEMBL441587,success,422.40,5.86,0.0,3.0,9.0,21.70,2.0,28.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009498,,,
CHEMBL_CHEMBL9514,CHEMBL9514,NOCODAZOLE,['NOCODAZOLE'],COC(=O)Nc1nc2cc(C(=O)c3cccs3)ccc2[nH]1,CHEMBL9514,success,301.33,3.03,2.0,5.0,3.0,84.08,3.0,21.0,0,,,,2.0,Phase_2.0,,chembl_robust,Small molecule,2025-09-01T16:07:13.009501,,,
CHEMBL_CHEMBL9892,CHEMBL9892,ChEMBL_CHEMBL9892,['ChEMBL_CHEMBL9892'],O=C(N[C@H]1CCc2cc(O)c(O)c(O)c2-c2ccc(=O)c(O)cc21)C(F)(F)F,CHEMBL9892,success,397.31,2.20,5.0,6.0,1.0,127.09,2.0,28.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009504,,,
CHEMBL_CHEMBL273851,CHEMBL273851,ChEMBL_CHEMBL273851,['ChEMBL_CHEMBL273851'],Cl.O=C([C@H]1CCCN1)N1CCCC1P(=O)(Oc1ccccc1)Oc1ccccc1,CHEMBL273851,success,436.88,4.04,1.0,5.0,6.0,67.87,2.0,28.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009507,,,
CHEMBL_CHEMBL262060,CHEMBL262060,ChEMBL_CHEMBL262060,['ChEMBL_CHEMBL262060'],CCCn1c(=O)c2nc(-c3ccc(OCC(=O)NCCNC(=O)CCC(=O)ON4C(=O)CCC4=O)cc3)[nH]c2n(CCC)c1=O,CHEMBL262060,success,625.64,0.37,3.0,12.0,15.0,203.79,3.0,45.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009509,,,
CHEMBL_CHEMBL9725,CHEMBL9725,ChEMBL_CHEMBL9725,['ChEMBL_CHEMBL9725'],CCCn1c(=O)c2nc(-c3ccc(OCC(=O)NCCNC(=O)c4ccc(CBr)cc4)cc3)[nH]c2n(CCC)c1=O,CHEMBL9725,success,625.52,3.19,3.0,8.0,13.0,140.11,4.0,41.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009512,,,
CHEMBL_CHEMBL268865,CHEMBL268865,ChEMBL_CHEMBL268865,['ChEMBL_CHEMBL268865'],C[C@@]1(CCCCc2ccccc2)CC2C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C(O5)C1=O,CHEMBL268865,success,471.64,5.44,1.0,4.0,7.0,49.77,2.0,35.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009515,,,
CHEMBL_CHEMBL9505,CHEMBL9505,ChEMBL_CHEMBL9505,['ChEMBL_CHEMBL9505'],COc1ccc(CCCN2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL9505,success,428.62,5.47,0.0,3.0,10.0,15.71,3.0,32.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009517,,,
CHEMBL_CHEMBL472,CHEMBL472,GLYBURIDE,['GLYBURIDE'],COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,CHEMBL472,success,494.01,3.64,3.0,5.0,8.0,113.60,2.0,33.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:07:13.009520,,,
CHEMBL_CHEMBL9484,CHEMBL9484,CLOFILIUM,['CLOFILIUM'],CCCCCCC[N+](CC)(CC)CCCCc1ccc(Cl)cc1,CHEMBL9484,success,338.99,6.49,0.0,0.0,13.0,0.00,1.0,23.0,0,,,,2.0,Phase_2.0,,chembl_robust,Small molecule,2025-09-01T16:07:13.009528,,,
CHEMBL_CHEMBL9508,CHEMBL9508,ChEMBL_CHEMBL9508,['ChEMBL_CHEMBL9508'],Cc1ccnc(NCCCCC(=O)NNC(=O)CC(CC(=O)O)c2cc(Cl)cc(Cl)c2)c1,CHEMBL9508,success,481.38,4.08,4.0,5.0,11.0,120.42,2.0,32.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009531,,,
CHEMBL_CHEMBL9263,CHEMBL9263,ChEMBL_CHEMBL9263,['ChEMBL_CHEMBL9263'],CC(=O)Nc1cccc(OP(=O)(Oc2cccc(NC(C)=O)c2)C2CCCN2C(=O)C2CCCN2)c1.Cl,CHEMBL9263,success,550.98,3.95,3.0,7.0,8.0,126.07,2.0,36.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009533,,,
CHEMBL_CHEMBL265406,CHEMBL265406,ChEMBL_CHEMBL265406,['ChEMBL_CHEMBL265406'],COc1ccc(CCCN2CCC(COC(c3ccc(Br)cc3)c3ccc(Br)cc3)CC2)cc1,CHEMBL265406,success,587.40,7.67,0.0,3.0,10.0,21.70,3.0,34.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009536,,,
CHEMBL_CHEMBL268056,CHEMBL268056,ChEMBL_CHEMBL268056,['ChEMBL_CHEMBL268056'],Cc1ccnc(NCCCCC(=O)NNC(=O)NC(CC(=O)O)c2cc(Cl)cc(Cl)c2)c1,CHEMBL268056,success,482.37,3.83,5.0,5.0,10.0,132.45,2.0,32.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009539,,,
CHEMBL_CHEMBL266249,CHEMBL266249,ChEMBL_CHEMBL266249,['ChEMBL_CHEMBL266249'],OCC1=NOC(n2cnc3c(Cl)ncnc32)C1,CHEMBL266249,success,253.65,0.75,1.0,7.0,2.0,85.42,2.0,17.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009542,,,
CHEMBL_CHEMBL273365,CHEMBL273365,ChEMBL_CHEMBL273365,['ChEMBL_CHEMBL273365'],Oc1cccc(N/C(S)=N/c2ccccc2)c1,CHEMBL273365,success,244.32,3.42,3.0,2.0,2.0,44.62,2.0,17.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009544,,,
CHEMBL_CHEMBL9380,CHEMBL9380,ChEMBL_CHEMBL9380,['ChEMBL_CHEMBL9380'],CN(C)Cc1ccc(CSCCNc2n[s+]([O-])nc2N)s1,CHEMBL9380,success,345.52,2.25,2.0,8.0,8.0,90.13,2.0,21.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009547,,,
CHEMBL_CHEMBL276884,CHEMBL276884,ChEMBL_CHEMBL276884,['ChEMBL_CHEMBL276884'],Cl.O=C(C1CCCN1)N1CCCC1P(=O)(OCC(F)(F)F)OCC(F)(F)F,CHEMBL276884,success,448.73,3.04,1.0,5.0,6.0,67.87,0.0,26.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009549,,,
CHEMBL_CHEMBL7460,CHEMBL7460,ChEMBL_CHEMBL7460,['ChEMBL_CHEMBL7460'],C(#Cc1ccccc1)CN1CCC(COC(c2ccccc2)c2ccccc2)CC1,CHEMBL7460,success,395.55,5.56,0.0,2.0,6.0,12.47,3.0,30.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009552,,,
CHEMBL_CHEMBL274591,CHEMBL274591,ChEMBL_CHEMBL274591,['ChEMBL_CHEMBL274591'],CCOC(=O)Nc1cc2c(c(N)n1)N=C(c1cccc(OC)c1)CN2,CHEMBL274591,success,341.37,2.79,3.0,7.0,4.0,110.86,2.0,25.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009554,,,
CHEMBL_CHEMBL9393,CHEMBL9393,ChEMBL_CHEMBL9393,['ChEMBL_CHEMBL9393'],Nc1ncnc2c1ncn2C1CC(CO)=NO1,CHEMBL9393,success,234.22,-0.32,2.0,8.0,2.0,111.44,2.0,17.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009557,,,
CHEMBL_CHEMBL9238,CHEMBL9238,ChEMBL_CHEMBL9238,['ChEMBL_CHEMBL9238'],COC(=O)CCNC(=O)c1ccc(OP(=O)(Oc2ccc(C(=O)NCCC(=O)OC)cc2)C2CCCN2C(=O)C2CCCN2)cc1.Cl,CHEMBL9238,success,695.11,2.62,3.0,11.0,14.0,178.67,2.0,46.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009560,,,
CHEMBL_CHEMBL9465,CHEMBL9465,ChEMBL_CHEMBL9465,['ChEMBL_CHEMBL9465'],Cc1cccc(NC(=O)NNc2nc3ccccc3c(=O)n2-c2cccc(N)c2)c1,CHEMBL9465,success,400.44,3.42,4.0,6.0,4.0,114.07,4.0,30.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009563,,,
CHEMBL_CHEMBL9570,CHEMBL9570,ChEMBL_CHEMBL9570,['ChEMBL_CHEMBL9570'],CCCCCCCCCCN1CCC(COC(c2ccccc2)c2ccccc2)CC1,CHEMBL9570,success,421.67,7.65,0.0,2.0,14.0,12.47,2.0,31.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009565,,,
CHEMBL_CHEMBL9596,CHEMBL9596,ChEMBL_CHEMBL9596,['ChEMBL_CHEMBL9596'],COc1ccc2c3c1OC1C(=O)[C@](C)(CCCCc4ccccc4)CC4C(C2)N(CC2CCC2)CCC314,CHEMBL9596,success,499.70,6.13,0.0,4.0,8.0,38.77,2.0,37.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009568,,,
CHEMBL_CHEMBL9597,CHEMBL9597,ChEMBL_CHEMBL9597,['ChEMBL_CHEMBL9597'],CCOC(=O)Nc1cc2c(c(N)n1)N=C(CN(C)c1ccc(C(=O)OC)cc1)CN2,CHEMBL9597,success,412.45,2.65,3.0,9.0,6.0,131.17,2.0,30.0,0,,,,,Unknown,,chembl_robust,Small molecule,2025-09-01T16:07:13.009570,,,
