chembl_id,canonical_smiles,primary_drug,mol_molecular_weight,mol_logp,mol_num_hbd,mol_num_hba,mol_num_rotatable_bonds,mol_tpsa,mol_num_aromatic_rings,mol_num_heavy_atoms,mol_formal_charge,mol_num_rings,mol_num_heteroatoms,mol_fraction_csp3,tox_herg_ic50_uM,tox_herg_risk,tox_cyp3a4_inhib,tox_cyp2d6_inhib,tox_cyp1a2_inhib,tox_cyp_risk,tox_ames,tox_ames_risk,tox_dili_risk,tox_bbb_perm,tox_data_sources
CHEMBL43486,Cc1cc(-c2ccoc2)nc(N2CCN(C)CC2)n1,ChEMBL_CHEMBL43486,258.32,1.8,0.0,5.0,2.0,45.4,2.0,19.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL43540,CCc1nc2c(n1Cc1ccc(-n3cccc3-c3nn[nH]n3)cc1)/C(=C/C(=O)O)CCCC2,ChEMBL_CHEMBL43540,443.51,3.66,2.0,7.0,6.0,114.51,4.0,33.0,0,,,,,high,,,,medium,,high,medium,,[]
CHEMBL43541,CCc1cc(-c2n[nH]c(N)n2)ccn1,ChEMBL_CHEMBL43541,189.22,1.01,2.0,4.0,2.0,80.48,2.0,14.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL43396,COc1cc(/C=C/c2ccoc2)cc(OC)c1,ChEMBL_CHEMBL43396,230.26,3.47,0.0,3.0,4.0,31.6,2.0,17.0,0,,,,,medium,,,,low,,medium,low,,[]
CHEMBL43450,C=C1CN2CCC[C@H](NCc3ccccc3OC)[C@@]2(c2ccccc2)C1,ChEMBL_CHEMBL43450,348.49,4.1,1.0,3.0,5.0,24.5,2.0,26.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL43901,COC(=O)CC(CO)CCn1cnc2c(O)nc(N)nc21,ChEMBL_CHEMBL43901,295.3,-0.32,3.0,9.0,6.0,136.38,2.0,21.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL43261,Cc1ccc(C[C@H]([C@H](C)O)n2cnc3c(N)ncnc32)cc1,ChEMBL_CHEMBL43261,297.36,1.88,2.0,6.0,4.0,89.85,3.0,22.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL42063,Cc1ccccc1CCC[C@H]([C@H](C)O)n1cnc2c(N)ncnc21,ChEMBL_CHEMBL42063,325.42,2.66,2.0,6.0,6.0,89.85,3.0,24.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL298017,COc1c(C(=O)Nc2nn[nH]n2)oc2c3ccccc3n(C)c12,ChEMBL_CHEMBL298017,312.29,1.7,2.0,7.0,3.0,110.86,4.0,23.0,0,,,,,low,,,,low,,high,low,,[]
CHEMBL42875,O=C(NC(=O)c1c(Cl)cccc1Cl)Nc1cccc(C2CN3CCSC3=N2)c1,ChEMBL_CHEMBL42875,435.34,4.41,2.0,5.0,3.0,73.8,2.0,28.0,0,,,,,high,,,,high,,medium,medium,,[]
CHEMBL288072,COc1ccc(S(=O)(=O)C(CCN(C)C(=O)c2ccccc2)CC(=O)NO)cc1OC1CCCC1,ChEMBL_CHEMBL288072,504.61,3.22,2.0,7.0,11.0,122.24,2.0,35.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL42958,COc1ccc(S(=O)(=O)C(CCOC(=O)N(C)c2ccccc2)CC(=O)NO)cc1OC1CCCC1,ChEMBL_CHEMBL42958,520.6,3.72,2.0,8.0,11.0,131.47,2.0,36.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL42130,CN1CCN(c2nccc(-c3ccoc3)n2)CC1,ChEMBL_CHEMBL42130,244.3,1.49,0.0,5.0,2.0,45.4,2.0,18.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL43587,COc1ccc(S(=O)(=O)C(CCCC(=O)N(C)c2ccccc2)CC(=O)NO)cc1OC1CCCC1,ChEMBL_CHEMBL43587,518.63,3.89,2.0,7.0,12.0,122.24,2.0,36.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL46420,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCF)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,ChEMBL_CHEMBL46420,775.95,2.33,4.0,14.0,11.0,182.91,0.0,54.0,0,,,,,medium,,,,medium,,low,low,,[]
CHEMBL43483,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCCl)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,ChEMBL_CHEMBL43483,792.4,2.6,4.0,14.0,11.0,182.91,0.0,54.0,0,,,,,medium,,,,medium,,low,low,,[]
CHEMBL42061,CN1CCN(c2nc(-c3ccoc3)cc(-c3ccco3)n2)CC1,ChEMBL_CHEMBL42061,310.36,2.75,0.0,6.0,3.0,58.54,3.0,23.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL290848,CCCc1nc2c(n1Cc1ccc(-c3ccccc3-c3nn[nH]n3)cc1)C(O)(CC(=O)O)CCCC2,ChEMBL_CHEMBL290848,486.58,4.12,3.0,7.0,8.0,129.81,4.0,36.0,0,,,,,high,,,,high,,high,medium,,[]
CHEMBL43391,N#Cc1cccc(NC(=O)NCCCN2CCCC(Cc3cccc(F)c3)C2)c1,ChEMBL_CHEMBL43391,394.49,4.16,2.0,3.0,7.0,68.16,2.0,29.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL42454,COc1cccc(CC2CCCN(CCCNC(=O)Nc3cccc(C#N)c3)C2)c1,ChEMBL_CHEMBL42454,406.53,4.03,2.0,4.0,8.0,77.39,2.0,30.0,0,,,,,high,,,,high,,medium,medium,,[]
CHEMBL42118,C=CCONC(=O)O[C@H]1[C@@H](O)[C@H](Oc2ccc3c(=O)c(C(=O)OCC)c(O)oc3c2C)OC(C)(C)[C@@H]1OC,ChEMBL_CHEMBL42118,537.52,2.09,3.0,12.0,9.0,172.22,2.0,38.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL42119,COc1c(F)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1F,ChEMBL_CHEMBL42119,432.37,4.25,0.0,5.0,4.0,61.19,3.0,29.0,0,,,,,high,,,,high,,medium,medium,,[]
CHEMBL417170,Cc1cc(F)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)c1,ChEMBL_CHEMBL417170,399.37,3.65,1.0,4.0,3.0,77.98,3.0,27.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL42709,Cc1cc(Cl)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)c1,ChEMBL_CHEMBL42709,415.82,4.17,1.0,4.0,3.0,77.98,3.0,27.0,0,,,,,high,,,,high,,medium,medium,,[]
CHEMBL288606,CCCC/C(=N\O)c1csc(S(N)(=O)=O)c1,ChEMBL_CHEMBL288606,262.36,1.76,2.0,5.0,5.0,92.75,1.0,16.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL289952,CCCCC(O[Si](C)(C)C(C)(C)C)c1csc(S(N)(=O)=O)c1,ChEMBL_CHEMBL289952,363.62,,,,,,,,0,,,,,unknown,,,,unknown,,unknown,unknown,,[]
CHEMBL287779,CCC[S+]([O-])c1ccccc1-c1nc2c(c(C)nn2C)c(=O)[nH]1,ChEMBL_CHEMBL287779,330.41,2.15,1.0,5.0,4.0,86.63,3.0,23.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL287899,Oc1cccnc1O,ChEMBL_CHEMBL287899,111.1,0.49,2.0,3.0,0.0,53.35,1.0,8.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL298088,Cc1nn(C)c(NC(=O)CNCCCN(C)C)c1C(=O)c1ccccc1F,ChEMBL_CHEMBL298088,375.45,1.58,2.0,6.0,9.0,79.26,2.0,27.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL43255,Cc1nn(C)c(NC(=O)C(Cl)Cl)c1C(=O)c1ccccc1F,ChEMBL_CHEMBL43255,344.17,2.84,1.0,4.0,4.0,63.99,2.0,22.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL441237,COc1c(C(=O)Nc2nn[nH]n2)oc2c3ccccc3n(-c3ccccc3)c12,ChEMBL_CHEMBL441237,374.36,3.15,2.0,7.0,4.0,110.86,5.0,28.0,0,,,,,high,,,,medium,,high,medium,,[]
CHEMBL43425,CCOc1c(C(=O)Nc2nn[nH]n2)oc2c3ccccc3n(-c3ccccc3)c12,ChEMBL_CHEMBL43425,388.39,3.54,2.0,7.0,5.0,110.86,5.0,29.0,0,,,,,high,,,,medium,,high,medium,,[]
CHEMBL43480,CCC/C(=C\C(N)C(=O)O)CP(=O)(O)O,ChEMBL_CHEMBL43480,237.19,0.3,4.0,3.0,6.0,120.85,0.0,15.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL431727,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2C(=O)c3ccccc3C2=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO,ChEMBL_CHEMBL431727,728.88,2.5,4.0,12.0,8.0,183.37,1.0,52.0,0,,,,,medium,,,,medium,,low,low,,[]
CHEMBL46848,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCO)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO,ChEMBL_CHEMBL46848,599.76,1.2,5.0,11.0,7.0,166.22,0.0,42.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL44949,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO,ChEMBL_CHEMBL44949,597.75,1.4,4.0,11.0,7.0,163.06,0.0,42.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL45158,CN1CCN(c2nccc(-c3ccccc3)n2)CC1,ChEMBL_CHEMBL45158,254.34,1.9,0.0,4.0,2.0,32.26,2.0,19.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL298080,CCCCCc1nc2c(n1Cc1ccc(-c3ccccc3-c3nn[nH]n3)cc1)/C(=C/C(=O)O)CCCC2,ChEMBL_CHEMBL298080,496.62,5.71,2.0,6.0,9.0,109.58,4.0,37.0,0,,,,,high,,,,high,,high,medium,,[]
CHEMBL427567,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](C)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO,ChEMBL_CHEMBL427567,713.91,2.1,5.0,13.0,7.0,184.68,0.0,50.0,0,,,,,medium,,,,medium,,low,low,,[]
CHEMBL432702,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCOc2ccc(C=O)cc2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,ChEMBL_CHEMBL432702,878.07,3.26,4.0,16.0,14.0,209.21,1.0,62.0,0,,,,,high,,,,medium,,low,medium,,[]
CHEMBL298283,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CCO)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,RELOMYCIN,918.13,1.63,6.0,18.0,13.0,241.83,0.0,64.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL42743,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,TYLOSIN,916.11,1.83,5.0,18.0,13.0,238.67,0.0,64.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL297785,CN1CCN(c2nc(-c3ccoc3)cc(-c3ccoc3)n2)CC1,ChEMBL_CHEMBL297785,310.36,2.75,0.0,6.0,3.0,58.54,3.0,23.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL44403,COc1cccc(OC)c1OCCNCC1CC(c2ccccc2)c2ccccc2C1=O,ChEMBL_CHEMBL44403,431.53,4.71,1.0,5.0,9.0,56.79,3.0,32.0,0,,,,,high,,,,high,,medium,medium,,[]
CHEMBL295107,COc1ccccc1CN(C[C@@H](Cc1c[nH]c2ccccc12)NC(=O)CCC(=O)c1ccccc1)C(C)=O,ChEMBL_CHEMBL295107,511.62,4.92,2.0,4.0,12.0,91.5,4.0,38.0,0,,,,,high,,,,high,,high,medium,,[]
CHEMBL43970,COc1ccccc1CN(CC(Cc1c[nH]c2ccccc12)NC(=O)CSc1ccccn1)C(C)=O,ChEMBL_CHEMBL43970,502.64,4.44,2.0,5.0,11.0,87.32,4.0,36.0,0,,,,,high,,,,high,,high,medium,,[]
CHEMBL42407,COc1ccccc1CN(C[C@@H](Cc1c[nH]c2ccccc12)NC(=O)CN1CCC(N2CCCCC2)CC1)C(C)=O,LANEPITANT,559.76,4.2,2.0,5.0,11.0,80.91,3.0,41.0,0,,,,,high,,,,high,,medium,medium,,[]
CHEMBL42408,COc1c(Cl)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1Cl,ChEMBL_CHEMBL42408,465.28,5.28,0.0,5.0,4.0,61.19,3.0,29.0,0,,,,,high,,,,high,,medium,medium,,[]
CHEMBL296222,OCCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,ChEMBL_CHEMBL296222,311.3,-2.16,5.0,10.0,5.0,145.78,2.0,22.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL42011,CSc1ccc(C2=C3c4ccccc4CCC3OC2=O)cc1,ChEMBL_CHEMBL42011,308.4,4.19,0.0,3.0,2.0,26.3,2.0,22.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL42542,O=c1[nH]c(=O)n([C@H]2C[C@@H](O)[C@@H](CO)O2)cc1CO,ChEMBL_CHEMBL42542,258.23,-2.33,4.0,7.0,3.0,124.78,1.0,18.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL288061,CCCOc1ccccc1-c1nc2c(c(C)nn2CCC)c(=O)[nH]1,ChEMBL_CHEMBL288061,326.4,3.29,1.0,5.0,6.0,72.8,3.0,24.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL295977,CCCSc1ccccc1-c1nc2c(c(C)nn2C)c(=O)[nH]1,ChEMBL_CHEMBL295977,314.41,3.13,1.0,5.0,4.0,63.57,3.0,22.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL295978,CCN1c2ncccc2-c2nccn2-c2ccc(OC)nc21,ChEMBL_CHEMBL295978,293.33,2.81,0.0,6.0,2.0,56.07,3.0,22.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL43308,Cc1ccnc2c1-n1ccnc1-c1cccnc1N2C1CC1,ChEMBL_CHEMBL43308,289.34,3.25,0.0,5.0,1.0,46.84,3.0,22.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL42512,Cc1c(O)c(O)cc[n+]1C1OC(CO)C(O)C1O.[Cl-],ChEMBL_CHEMBL42512,293.7,-1.69,5.0,6.0,2.0,114.26,1.0,18.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL264055,CC(C)(C)c1ccc(C(=O)NC(=O)Nc2cccc(C3CN4CCSC4=N3)c2)cc1,ChEMBL_CHEMBL264055,422.55,4.41,2.0,5.0,3.0,73.8,2.0,30.0,0,,,,,high,,,,high,,medium,medium,,[]
CHEMBL266208,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CCOc2ccccc2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](O)[C@H]1OC,ChEMBL_CHEMBL266208,980.2,3.06,6.0,18.0,14.0,241.83,1.0,69.0,0,,,,,high,,,,medium,,low,medium,,[]
CHEMBL43663,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CCO)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](O)[C@H]1OC,ChEMBL_CHEMBL43663,904.1,0.97,7.0,18.0,12.0,252.83,0.0,63.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL439117,CC(=O)O[C@H]1C(=O)[C@@]2(C)C([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O.COCC1O[C@H]2OC3C(COC)O[C@@H](OC4C(COC)O[C@@H](OC5C(COC)O[C@@H](OC6C(COC)O[C@@H](OC7C(COC)O[C@@H](OC8C(COC)O[C@@H](OC1[C@@H](O)[C@@H]2OC)[C@@H](OC)[C@H]8O)[C@@H](OC)[C@H]7O)[C@@H](O)[C@H]6OC)[C@@H](OC)[C@H]5O)[C@@H](OC)[C@H]4O)[C@@H](OC)[C@H]3O,ChEMBL_CHEMBL439117,2185.28,,,,,,,,0,,,,,unknown,,,,unknown,,unknown,unknown,,[]
CHEMBL387215,COCC1O[C@H]2OC3C(COC)O[C@@H](OC4C(COC)O[C@@H](OC5C(COC)O[C@@H](OC6C(COC)O[C@@H](OC7C(COC)O[C@@H](OC8C(COC)O[C@@H](OC1[C@@H](O)[C@@H]2OC)[C@@H](OC)[C@H]8O)[C@@H](OC)[C@H]7O)[C@@H](O)[C@H]6OC)[C@@H](OC)[C@H]5O)[C@@H](OC)[C@H]4O)[C@@H](OC)[C@H]3O,ChEMBL_CHEMBL387215,1331.36,,,,,,,,0,,,,,unknown,,,,unknown,,unknown,unknown,,[]
CHEMBL42318,CN(Cc1cc2ccccc2n1C)C(=O)/C=C/c1cnc2c(c1)CCCN2,ChEMBL_CHEMBL42318,360.46,3.6,1.0,4.0,4.0,50.16,3.0,27.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL42089,Cc1c(O)c(=O)ccn1C1OC(CO)C(O)C1O,ChEMBL_CHEMBL42089,257.24,-1.53,4.0,7.0,2.0,112.15,1.0,18.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL45038,COc1cc(C(=O)Oc2cccc3c2C(=O)C(N2CC2)=C(N2CC2)C3=O)cc(OC)c1OC,ChEMBL_CHEMBL45038,450.45,2.15,0.0,9.0,7.0,94.15,2.0,33.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL43095,CCCCCNC(=O)Nc1c(CCCCn2cnc(-c3ccccc3)c2C)cccc1N(C)C,ChEMBL_CHEMBL43095,461.65,6.26,2.0,4.0,12.0,62.19,3.0,34.0,0,,,,,high,,,,high,,medium,medium,,[]
CHEMBL47020,Oc1ccccc1CCn1c(O)nc2cc(C(F)(F)F)ccc21,ChEMBL_CHEMBL47020,322.29,3.71,2.0,4.0,3.0,58.28,3.0,23.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL46909,COc1cc(/C=C/c2ccc(OC)cc2OC)cc(OC)c1,ChEMBL_CHEMBL46909,300.35,3.89,0.0,4.0,6.0,36.92,2.0,22.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL43013,COc1cc(/C=C/c2ccncc2)cc(OC)c1,ChEMBL_CHEMBL43013,241.29,3.27,0.0,3.0,4.0,31.35,2.0,18.0,0,,,,,medium,,,,low,,medium,low,,[]
CHEMBL43065,Oc1cc(O)cc(/C=C/c2ccc(O)cc2O)c1,OXYRESVERATROL,244.25,2.68,4.0,4.0,2.0,80.92,2.0,18.0,0,,,,,medium,,,,low,,medium,low,,[]
CHEMBL43040,CO/N=C(\C)c1c(O)oc2c(C)c(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)ccc2c1=O,ChEMBL_CHEMBL43040,544.56,2.93,3.0,11.0,7.0,162.04,3.0,39.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL42191,COc1ccccc1CN(C[C@@H](Cc1c[nH]c2ccccc12)NC(=O)COc1ccc(-c2csnn2)cc1)C(C)=O,ChEMBL_CHEMBL42191,569.69,4.85,2.0,7.0,12.0,109.44,5.0,41.0,0,,,,,high,,,,high,,high,medium,,[]
CHEMBL297199,Cc1cn(C2OC(COCc3ccccc3)C(F)C2F)c(=O)[nH]c1=S,ChEMBL_CHEMBL297199,368.41,3.0,1.0,5.0,5.0,56.25,2.0,25.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL43096,COc1ccccc1CN(CC(Cc1c[nH]c2ccccc12)NC(=O)Cc1ccc(O)cc1)C(C)=O,ChEMBL_CHEMBL43096,485.58,4.2,3.0,4.0,10.0,94.66,4.0,36.0,0,,,,,high,,,,high,,high,medium,,[]
CHEMBL297261,COc1ccccc1CN(CC(Cc1c[nH]c2ccccc12)NC(=O)c1ccccc1Cl)C(C)=O,ChEMBL_CHEMBL297261,490.0,5.22,2.0,3.0,9.0,74.43,4.0,35.0,0,,,,,high,,,,high,,high,medium,,[]
CHEMBL47053,CCOC(=O)c1cnc(-n2nc(C)cc2C)nc1NN1C(=O)C=C(C)C1=O,ChEMBL_CHEMBL47053,370.37,1.1,1.0,9.0,5.0,119.31,2.0,27.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL45367,CCCOc1ccc(NS(C)(=O)=O)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1,ChEMBL_CHEMBL45367,391.45,1.79,2.0,7.0,6.0,118.97,3.0,27.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL440665,O=C(Nc1ccc(-c2nc3ccccc3[nH]2)cc1)c1ccc(C(=O)Nc2ccc(-c3nc4ccccc4[nH]3)cc2)cc1,ChEMBL_CHEMBL440665,548.61,7.28,4.0,4.0,6.0,115.56,7.0,42.0,0,,,,,high,,,,high,,high,high,,[]
CHEMBL46790,CC(=O)OCC[Si](C)(C)C,ChEMBL_CHEMBL46790,160.29,,,,,,,,0,,,,,unknown,,,,unknown,,unknown,unknown,,[]
CHEMBL405152,CC/C=C/CN1C(=O)[C@@H](C)NC(=O)[C@@H]2Cc3ccc(OC)c(c3)Oc3ccc(cc3)C[C@@H](C(=O)N2C)N(C)C(=O)[C@H](C)NC(=O)[C@H](Cc2ccc(OC)cc2)N(C)C(=O)[C@@H]1C,ChEMBL_CHEMBL405152,839.0,3.52,2.0,9.0,7.0,167.13,3.0,61.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL43037,COc1ccc(C[C@H]2C(=O)N[C@@H](C)C(=O)N(C)[C@H]3Cc4ccc(cc4)Oc4cc(ccc4OC)C[C@@H](C(=O)N[C@H](C)C(=O)N(CC=C(C)C)[C@@H](C)C(=O)N2C)N(C)C3=O)cc1,ChEMBL_CHEMBL43037,839.0,3.52,2.0,9.0,6.0,167.13,3.0,61.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL42446,COc1ccc(C[C@H]2C(=O)N[C@@H](C)C(=O)N(C)[C@H]3Cc4ccc(cc4)Oc4cc(ccc4OC)C[C@@H](C(=O)N[C@H](C)C(=O)N(C/C=C/c4ccccc4)[C@@H](C)C(=O)N2C)N(C)C3=O)cc1,ChEMBL_CHEMBL42446,887.05,4.27,2.0,9.0,7.0,167.13,4.0,65.0,0,,,,,high,,,,high,,high,medium,,[]
CHEMBL42500,O=C(NC(=O)c1ccccc1[N+](=O)[O-])Nc1cccc(C2CN3CCSC3=N2)c1,ChEMBL_CHEMBL42500,411.44,3.02,2.0,7.0,4.0,116.94,2.0,29.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL275435,Cc1ccc(CNc2cc(-c3n[nH]c(N)n3)ccn2)cc1,ChEMBL_CHEMBL275435,280.34,2.37,3.0,5.0,4.0,92.51,3.0,21.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL289345,O=S(=O)([O-])c1cc(/N=N/c2cc(S(=O)(=O)[O-])c3cccnc3c2O)ccc1/C=C/c1ccc(/N=N/c2cc(S(=O)(=O)[O-])c3cccnc3c2O)cc1S(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+],ChEMBL_CHEMBL289345,930.75,6.18,6.0,16.0,10.0,333.16,6.0,56.0,0,,,,,high,,,,high,,high,high,,[]
CHEMBL42447,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)C[C@@H](CC)C(=O)NCCCCCCCC(=O)OC)c1,ChEMBL_CHEMBL42447,673.84,5.98,3.0,6.0,22.0,125.04,2.0,48.0,0,,,,,high,,,,high,,medium,high,,[]
CHEMBL42453,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)C[C@@H](CC)C(=O)NC[C@H]2CC[C@H](C(=O)O)CC2)c1,ChEMBL_CHEMBL42453,657.8,5.35,4.0,5.0,17.0,136.04,2.0,47.0,0,,,,,high,,,,high,,medium,high,,[]
CHEMBL444833,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)C[C@@H](CC)C(=O)NCCCCCCCC(=O)O)c1,ChEMBL_CHEMBL444833,659.81,5.89,4.0,5.0,22.0,136.04,2.0,47.0,0,,,,,high,,,,high,,medium,high,,[]
CHEMBL417524,Nc1n[nH]c(-c2ccnc(NCc3ccc(Cl)cc3)c2)n1,ChEMBL_CHEMBL417524,300.75,2.71,3.0,5.0,4.0,92.51,3.0,21.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL42614,Nc1n[nH]c(-c2ccnc(NCCCc3ccccc3)c2)n1,ChEMBL_CHEMBL42614,294.36,2.49,3.0,5.0,6.0,92.51,3.0,22.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL295972,O=C(NC(=O)c1ccc([N+](=O)[O-])cc1)Nc1cccc(C2CN3CCSC3=N2)c1,ChEMBL_CHEMBL295972,411.44,3.02,2.0,7.0,4.0,116.94,2.0,29.0,0,,,,,high,,,,medium,,medium,medium,,[]
