canonical_smiles,primary_drug,approved,approval_status,max_clinical_phase
CC(C)CC(NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(O)CC(=O)N[C@@H](CC(C)C)C(=O)NCc1cccc(CN=C(N)N)c1,ChEMBL_CHEMBL291900,0,Preclinical,0.0
Oc1nc2ccccc2n1[C@H]1CCN2[C@H](CCC[C@H]2c2ccccc2)C1,ChEMBL_CHEMBL291901,0,Preclinical,0.0
O=C(O)[C@H]1NCC[C@H]1C(=O)O,ChEMBL_CHEMBL291902,0,Preclinical,0.0
CC(=N)Nc1cccc(C(=O)NNC(=O)CC(CC(=O)O)c2ccccc2)c1,ChEMBL_CHEMBL291910,0,Preclinical,0.0
COC(=O)[C@@H]1C[C@](O)([C@@H](C)[C@H](O)[C@H](C)[C@H]2OC(=O)/C(OC)=C/C(C)=C/[C@@H](C)C(=O)[C@@H](C)C/C(C)=C/C=C/[C@@H]2OC)O[C@H](C(C)C)[C@H]1C,ChEMBL_CHEMBL291913,0,Preclinical,0.0
Clc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccccc3)CC2)cc1,ChEMBL_CHEMBL291916,0,Preclinical,0.0
O=C1NCc2c1c1c3ccccc3[nH]c1c1c2c2ccccc2n1CC(O)CO,ChEMBL_CHEMBL291920,0,Preclinical,0.0
CNCC(=O)OCc1cccnc1N(C)C(=O)OC(C)[n+]1cnn(C[C@](O)(c2cc(F)ccc2F)[C@@H](C)c2nc(-c3ccc(C#N)cc3)cs2)c1.[Cl-],ChEMBL_CHEMBL291921,0,Preclinical,0.0
CC(=O)N1CCN(C(=O)C(Cc2cccc(C(=N)N)c2)NS(=O)(=O)NCCc2ccc3ccccc3c2)CC1,ChEMBL_CHEMBL291932,0,Preclinical,0.0
C[C@@H](C(=O)N[C@@H](CC(=O)O)C(=O)COc1cc(C(F)(F)F)nn1-c1ccccc1)N1CC[C@H](NC(=O)OCc2ccccc2)C1=O,ChEMBL_CHEMBL291934,0,Preclinical,0.0
CCOC(=O)c1c(N)sc(-c2ccccc2)c1-c1ccccc1,ChEMBL_CHEMBL291935,0,Preclinical,0.0
Nc1ccc(Cl)c(COc2cccc3cnccc23)c1Cl,ChEMBL_CHEMBL291939,0,Preclinical,0.0
Cc1cccc(C(=O)OCn2ccc(=O)[nH]c2=O)c1,ChEMBL_CHEMBL291948,0,Preclinical,0.0
O=C(Cc1csc2ccccc12)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12,ChEMBL_CHEMBL291968,0,Preclinical,0.0
COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,ChEMBL_CHEMBL29197,0,Preclinical,0.0
O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)[C@H]1OCc1ccccn1,ChEMBL_CHEMBL291970,0,Preclinical,0.0
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@]1(Cc2ccccc2)N=CC(C2c3ccccc3C[C@H]2O)=C1O,ChEMBL_CHEMBL291974,0,Preclinical,0.0
c1ccc(/N=C(\Nc2ccccc2)c2ccccc2)cc1,ChEMBL_CHEMBL291978,0,Preclinical,0.0
CCN1C(=O)c2cc(N)ccc2Oc2cc(C)cc(C)c21,ChEMBL_CHEMBL291987,0,Preclinical,0.0
O=P(O)(O)O[C@H]1CO[C@H](CO)[C@H]1O,ChEMBL_CHEMBL291991,0,Preclinical,0.0
CNC(=O)[C@@H](NC(=O)[C@H](CCCCCCCCCCCCCCO)CC(=O)NO)C(C)(C)C,ChEMBL_CHEMBL291994,0,Preclinical,0.0
C[C@@H](NC(=O)c1scc(S(=O)(=O)c2ccc(Cl)cc2)c1N)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,ChEMBL_CHEMBL292001,0,Preclinical,0.0
CNCC1CCCc2cc(O)c(O)cc21,ChEMBL_CHEMBL29201,0,Preclinical,0.0
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C3[C@@H](OCCCO)CCC[C@@H]3[C@H]12.[Na+],ChEMBL_CHEMBL292022,0,Preclinical,0.0
COc1ccc2c(C(=O)c3ccc(OCCN4CCCCC4)cc3)c([C@H]3CC[C@@H](O)CC3)sc2c1,ChEMBL_CHEMBL292033,0,Preclinical,0.0
COC1C(O)C(C)OC(O[C@H]2C(OC)COC(O[C@H]3C[C@H]4CC(=O)[C@@]5(O)O[C@H](C[C@H]5C)C(C)(C)[C@@H](/C=C/c5ccccc5)OC(=O)C[C@H](O4)[C@@H]3C)[C@@H]2OC)[C@H]1OC,ChEMBL_CHEMBL292035,0,Preclinical,0.0
CCOCCC(C(=O)Oc1c(OC)cccc1OC)N(CCOCC)CCOCC,ChEMBL_CHEMBL292036,0,Preclinical,0.0
COc1ccccc1C1=C(C(=O)O)C(c2ccc3c(c2)OCO3)Oc2ccc(OC(C)C)cc21,ChEMBL_CHEMBL292041,0,Preclinical,0.0
O=C1N[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N1Cc1cccc(-c2cc[nH]n2)c1,ChEMBL_CHEMBL292043,0,Preclinical,0.0
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(=O)Nc4ccccc4)c(=O)oc3c2C)OC1(C)C,ChEMBL_CHEMBL292055,0,Preclinical,0.0
CC(=O)O[C@H]1CC[C@]2(C)[C@H]3Cc4c(O)cc(CO)c(CO)c4O[C@@]3(C)CC[C@H]2C1(C)C,ChEMBL_CHEMBL292063,0,Preclinical,0.0
O=C(O)CCc1c(C(=O)NO)[nH]c2cc(Cl)cc(Cl)c12,ChEMBL_CHEMBL292072,0,Preclinical,0.0
COc1ccc(CN[C@@H](C(=O)NC2c3ccccc3C[C@H]2O)[C@H](O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(CC(=O)O)c2ccccc2)C(C)(C)C)cc1,ChEMBL_CHEMBL292074,0,Preclinical,0.0
NC1=Nc2ccc(Cl)cc2[C@H]2CCC[C@@H]12,ChEMBL_CHEMBL292099,0,Preclinical,0.0
CCOC(=O)CN1C(=O)c2[nH]cc3nc4ccccc4c-3c2C1O,ChEMBL_CHEMBL292101,0,Preclinical,0.0
CC(C)C[C@H](NC(=O)c1cc2ccccc2s1)C(=O)NC1COCC1=O,ChEMBL_CHEMBL292106,0,Preclinical,0.0
CC(C)CNC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)OCc1cn(C(c2ccccc2)(c2ccccc2)c2ccccc2)cn1,ChEMBL_CHEMBL292119,0,Preclinical,0.0
CN(C)CCc1ccc2nc3c4ccccc4n(CCN(C)C)c3cc2c1,ChEMBL_CHEMBL292124,0,Preclinical,0.0
COC(=O)C1C2CC3CCC1N3C/C2=C\c1ccc(C)c(Cl)c1,ChEMBL_CHEMBL292129,0,Preclinical,0.0
CO[C@H]1O[C@H](COC(=O)/C=C/c2ccc(O)c(O)c2)[C@@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H]1OC(=O)/C=C/c1ccc(O)c(O)c1,ChEMBL_CHEMBL292137,0,Preclinical,0.0
O=C1C2C3C=CC(C4C=CC43)C2C(=O)N1CCCCN1CCN(c2ccc(C(F)(F)F)cn2)CC1,ChEMBL_CHEMBL29214,0,Preclinical,0.0
CN1CCN(C2=Nc3ccccc3/C(=C/C#N)c3ccccc32)CC1,ChEMBL_CHEMBL292145,0,Preclinical,0.0
O=C(Nc1ccc(C(F)(F)F)cc1)c1cccc2c1NCCC2,ChEMBL_CHEMBL292148,0,Preclinical,0.0
COc1cc(Oc2ccccc2)ccc1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,ChEMBL_CHEMBL292161,0,Preclinical,0.0
CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1cccc(OC)c1,ChEMBL_CHEMBL292165,0,Preclinical,0.0
COc1ccc(CCNCC/N=c2/cccccc2O)cc1OC,ChEMBL_CHEMBL292167,0,Preclinical,0.0
N=C(NCCCc1c[nH]cn1)NCC(c1ccccc1)c1ccccn1,ChEMBL_CHEMBL292170,0,Preclinical,0.0
C#C[C@@]1(O)[C@H](C)O[C@@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@@H]2C)C[C@@]1(C)OC,ChEMBL_CHEMBL292174,0,Preclinical,0.0
O=C(CNCc1cccnc1)NC(Cc1c[nH]c2ccccc12)C(=O)NCCc1ccccc1,ChEMBL_CHEMBL292176,0,Preclinical,0.0
CCOC(=O)C1CCN(S(=O)(=O)c2ccc(Cl)c([N+](=O)[O-])c2)CC1,ChEMBL_CHEMBL292178,0,Preclinical,0.0
CC(=O)Nc1ccc(/C=C/C(=O)NC[C@H]2CCCN2c2ccc(C)c(COc3cccc4ccc(C)nc34)c2C)cn1,ChEMBL_CHEMBL292181,0,Preclinical,0.0
COc1cc2ccccc2cc1C(=O)CCC1CCN(Cc2ccccc2)CC1,ChEMBL_CHEMBL292186,0,Preclinical,0.0
CCN1C(=S)c2cccnc2Oc2cc(C)cc(C)c21,ChEMBL_CHEMBL292188,0,Preclinical,0.0
Cc1[nH]c(=O)n(CCCN2CCN(c3ccccc3OCC(F)(F)F)CC2)c(=O)c1C,ChEMBL_CHEMBL292189,0,Preclinical,0.0
CCCCCCCCOC(=O)C1(C(=O)O)Oc2ccc(C[C@@H](C)NC[C@H](O)c3cccc(Cl)c3)cc2O1,ChEMBL_CHEMBL292191,0,Preclinical,0.0
CC(C)=CCN1Cc2cccc3nc(O)n(c23)C[C@@H]1C,ChEMBL_CHEMBL292197,0,Preclinical,0.0
O=C1c2ccccc2C(=O)N1CCCCCN1CCN(c2ccccc2)CC1,ChEMBL_CHEMBL292204,0,Preclinical,0.0
CN1CCN(c2nc(-c3ccsc3)cc(-c3cccs3)n2)CC1,ChEMBL_CHEMBL292206,0,Preclinical,0.0
COC(=O)c1ccsc1N1N=C(c2ccc(N)cc2)c2cc3c(cc2C[C@H]1C)OCO3,ChEMBL_CHEMBL292219,0,Preclinical,0.0
O=P(O)(O)C(NC1CC1)P(=O)(O)O,(CYCLOPROPYLAMINO)METHYLENEDIPHOSPHONIC ACID,0,Preclinical,0.0
C=CCNC(=O)C(NC(C)=O)[C@H]1CC(C(=O)O)C[C@@H]1N=C(N)N,ChEMBL_CHEMBL292229,0,Preclinical,0.0
Cc1cc(NCc2cc(-c3ncco3)ccc2-c2ccccc2S(=O)(=O)Nc2onc(C)c2C)no1,ChEMBL_CHEMBL29223,0,Preclinical,0.0
FC(F)(F)c1cc(CC[C@@H]2OCCN[C@@H]2c2ccccc2)cc(C(F)(F)F)c1,ChEMBL_CHEMBL292237,0,Preclinical,0.0
CC1(CNC(=O)N2CCCC[C@H]2C(=O)OCc2cccc(Oc3ccccc3)c2)CCCCC1,ChEMBL_CHEMBL292238,0,Preclinical,0.0
CCCCc1nc2cccnc2n1CCCCCO/C(O)=C1\C(C(C)C)=NC(C)=C(C(=O)Nc2cccnc2)C1c1ccccc1Cl,ChEMBL_CHEMBL29224,0,Preclinical,0.0
CC(C)(C)c1ccc(S(=O)(=O)N[C@@H](CNC(=O)c2ccc(CCC(=O)NC3=NCCCN3)s2)C(=O)O)cc1,ChEMBL_CHEMBL292241,0,Preclinical,0.0
C(=C/CCc1c[nH]cn1)\CCc1ccccc1,ChEMBL_CHEMBL292250,0,Preclinical,0.0
N=C(c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4cc(Cl)ccc4[nH]3)CC2)cc1)N1CCCC1,ChEMBL_CHEMBL292254,0,Preclinical,0.0
CCOC(=O)N(C)C(=O)C(CC)(OCc1ccccc1)c1ccccc1,ChEMBL_CHEMBL292272,0,Preclinical,0.0
CC(=O)C[C@]1(C(C)=O)CC[C@H]2C3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,ChEMBL_CHEMBL292284,0,Preclinical,0.0
Clc1cccc(N2N=NCC2c2cccnc2)c1,ChEMBL_CHEMBL292286,0,Preclinical,0.0
Cc1cccc2c1c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3c(C)cccc3n1C)n2C,ChEMBL_CHEMBL292287,0,Preclinical,0.0
c1cc2c(N3CCOCC3)nc3ccsc3n2c1,ChEMBL_CHEMBL292293,0,Preclinical,0.0
O=C([C@H]1CCCN1C(=O)C[C@@H]1CCc2ccccc2C1)N1CCCC1,ChEMBL_CHEMBL292302,0,Preclinical,0.0
CN(C)C(=O)CC1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CCN1C(=O)c1ccc(C2=NCCN2C)cc1,ChEMBL_CHEMBL292305,0,Preclinical,0.0
CCCCOc1ccccc1N1CCN(CCCCN2CC(=O)N3CCCC3C2=O)CC1,ChEMBL_CHEMBL292315,0,Preclinical,0.0
CCCCc1cc(=O)n(C)c(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,ChEMBL_CHEMBL292316,0,Preclinical,0.0
CN(C)CCN(C)C(=O)N1CCN(c2ccccc2)CC1,ChEMBL_CHEMBL292322,0,Preclinical,0.0
CCNC(=O)c1ccc(C(=C2CC3CCC(C2)N3CCO)c2ccccc2)cc1,ChEMBL_CHEMBL292332,0,Preclinical,0.0
N/C(S)=N/c1c(Cl)cccc1Cl,ChEMBL_CHEMBL29234,0,Preclinical,0.0
CN(Cc1ccccc1)C(=O)[C@@H](Cc1ccccc1)NC(=O)C1C[C@@H](O)CN1C(=O)c1cn(CC(=O)O)c2ccccc12,ChEMBL_CHEMBL292346,0,Preclinical,0.0
C[C@H](COc1ccc(Oc2ccccc2)cc1)SC#N,ChEMBL_CHEMBL292350,0,Preclinical,0.0
CCCCCCC(O)CCCCCCCCCCC(=O)O,ChEMBL_CHEMBL292352,0,Preclinical,0.0
Cc1cn([C@H]2CS[C@H](CO)O2)c(=O)[nH]c1=O,ChEMBL_CHEMBL292358,0,Preclinical,0.0
NC(=O)c1ncn2c(=O)n(-c3ccccc3)nnc12,ChEMBL_CHEMBL292360,0,Preclinical,0.0
COCCCN(CCCOC)C(COC)C(=O)Oc1c(OC)cccc1OC,ChEMBL_CHEMBL292370,0,Preclinical,0.0
COc1cc(C)cc(S(=O)(=O)c2cccc(F)c2C#N)c1,ChEMBL_CHEMBL292381,0,Preclinical,0.0
CC(C)CC(=O)OC[C@H](CO)OC(=O)CC(C)C,ChEMBL_CHEMBL292383,0,Preclinical,0.0
CN(C)c1cc(=O)n(CCOCP(=O)(O)O)c(N)n1,ChEMBL_CHEMBL292384,0,Preclinical,0.0
COC(=O)[C@]12CCC(C)(C)CC1C1=CC[C@@H]3[C@@]4(C)C=C(C(N)=O)C(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,ChEMBL_CHEMBL292387,0,Preclinical,0.0
Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)n(CCC(=O)NCCCCCCCCCCN)c1=O,ChEMBL_CHEMBL292392,0,Preclinical,0.0
CN(CCC(c1ccc(F)cc1)c1ccccn1)C(=N)NCCCc1c[nH]cn1,ChEMBL_CHEMBL292395,0,Preclinical,0.0
CS(=O)(=O)N1CC2(CCN(C(=O)C(COCc3ccccc3)NS(=O)(=O)c3ccc(Cl)c(Cl)c3)CC2)c2ccccc21,ChEMBL_CHEMBL292404,0,Preclinical,0.0
COc1ccc(C(=O)/C=C(\C)C[C@@H]2OC[C@H](C[C@@H]3O[C@H]3[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]2O)cc1,ChEMBL_CHEMBL292405,0,Preclinical,0.0
CCCCCCOc1nccnc1O[C@@H]1CN2CCC1C2,ChEMBL_CHEMBL292408,0,Preclinical,0.0
CCC1C(=O)SC2N(C)C=CN2C1=O,ChEMBL_CHEMBL29241,0,Preclinical,0.0
Cc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)cn1,ChEMBL_CHEMBL292413,0,Preclinical,0.0
c1ccc(Cn2c(NC3CCN(CCC(c4ccccc4)c4ccccc4)CC3)nc3cccnc32)cc1,ChEMBL_CHEMBL292416,0,Preclinical,0.0
Fc1ccc(Cn2c(NC3CCN(CCc4cccs4)CC3)nc3ccccc32)cc1,ChEMBL_CHEMBL292419,0,Preclinical,0.0
Cc1c(N2C[C@@H](N)[C@@H](F)C2)c(F)cn2c(=O)c(C(=O)O)cc(C3CC3)c12,ChEMBL_CHEMBL292420,0,Preclinical,0.0
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC[C@@H](O)[C@H](Cc1cccc(O)c1)NC(=O)OC(C)(C)C,ChEMBL_CHEMBL292423,0,Preclinical,0.0
CCNc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2noc(O)n2)cc1,ChEMBL_CHEMBL292430,0,Preclinical,0.0
O=C(Cn1cc(Cc2cncnc2)c(=O)nc1SCc1ccc(F)cc1)N1CCNCC1,ChEMBL_CHEMBL292432,0,Preclinical,0.0
CNC(=O)[C@H](CC(C)C)N1CCC2(CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)CCCN)C1=O,ChEMBL_CHEMBL292438,0,Preclinical,0.0
O=C(c1ccccc1)N(CCC1CCN(Cc2ccccc2)CC1)Cc1ccccc1,ChEMBL_CHEMBL292440,0,Preclinical,0.0
CCOCCN(CCOCC)C(COC)C(=O)Oc1c(OC)cccc1OC,ChEMBL_CHEMBL292445,0,Preclinical,0.0
COCC(COC)[C@H](NC(=O)C(CSSCC(NC(=O)CCC[C@H](N)C(=O)O)C(=O)N[C@H](C(=O)O)C(COC)COC)NC(=O)CCC[C@H](N)C(=O)O)C(=O)O,ChEMBL_CHEMBL292448,0,Preclinical,0.0
N=C(Nc1ccc(F)cc1)NC12CC3CC(CC(C3)C1)C2,ChEMBL_CHEMBL292450,0,Preclinical,0.0
COc1ccc2c(c1)CN([C@H]1CC[C@H](c3c[nH]c4ccc(C#N)cc43)CC1)CC2,ChEMBL_CHEMBL292452,0,Preclinical,0.0
O=C(Cn1cc(Cc2cncnc2)c(=O)nc1SCc1ccc(F)cc1)N1CCN(Cc2ccccc2)CC1,ChEMBL_CHEMBL292458,0,Preclinical,0.0
CCCCCCCCCCOc1ccc(OCC(=O)COc2cccc(OCC(=O)O)c2)cc1,ChEMBL_CHEMBL29246,0,Preclinical,0.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C=C(C(C)=O)C[C@@H]3OC1CC(NC(=O)C(F)(F)C(F)(F)F)C(O)C(C)O1,ChEMBL_CHEMBL292460,0,Preclinical,0.0
Fc1ccc(-c2nnc3c4ccccc4c(OCc4ccccn4)nn23)cc1,ChEMBL_CHEMBL292462,0,Preclinical,0.0
CC(=O)Nc1ccc2c(c1O)C(O)=C1C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)C3CC1C2.O=S(=O)(O)O,ChEMBL_CHEMBL292466,0,Preclinical,0.0
Nc1cccc(CO[C@H]2C(=O)Nc3ccc(Cl)cc3[C@@]2(C#CC2CC2)C(F)(F)F)c1,ChEMBL_CHEMBL292468,0,Preclinical,0.0
CCCCCCCCCCOc1ccc(OCC(=O)COc2cccc(CC(=O)O)c2)cc1,ChEMBL_CHEMBL29247,0,Preclinical,0.0
CC(C)(C)OC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCCNC(=O)c1cc2ccccc2[nH]1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,ChEMBL_CHEMBL292471,0,Preclinical,0.0
N#Cc1c(Cl)[nH]c2cccnc12,ChEMBL_CHEMBL292474,0,Preclinical,0.0
CCN(CC)CCOc1ccc2c(c1)OC1C(=O)c3ccccc3C(=O)C21,ChEMBL_CHEMBL292475,0,Preclinical,0.0
CC(C)(C)c1cc(NC(=O)Nc2cccc(Cl)c2Cl)on1,ChEMBL_CHEMBL292482,0,Preclinical,0.0
CCc1ccccc1C1=CCN(C)CC1,ChEMBL_CHEMBL292489,0,Preclinical,0.0
CCO/C(O)=C(/C(C)=O)C(=O)Nc1ccc(C(F)(F)F)cc1,ChEMBL_CHEMBL292494,0,Preclinical,0.0
Cc1cccc(/C=C2\CCc3ccccc3C2=O)c1,ChEMBL_CHEMBL29251,0,Preclinical,0.0
CCN(CC)CCCC(C)Nc1cc(Cl)cc2ncccc12,ChEMBL_CHEMBL292517,0,Preclinical,0.0
c1ccc2nc3c(cc2c1)CCCC3,ChEMBL_CHEMBL292518,0,Preclinical,0.0
COC(=O)CCCC[C@H]1C2C(CS1(=O)=O)N(Cc1cccc(Br)c1)C(=O)N2Cc1cccc(Br)c1,ChEMBL_CHEMBL29252,0,Preclinical,0.0
CSc1cc(-c2ccc(C)nc2C)cc2ccc(O)nc12,ChEMBL_CHEMBL292523,0,Preclinical,0.0
O=C(O)CN(CCS)CC(=O)O,ChEMBL_CHEMBL29253,0,Preclinical,0.0
CO/N=C/c1ccc(OCC(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(Cl)CS[C@H]23)cc1,ChEMBL_CHEMBL292531,0,Preclinical,0.0
O=C(Nc1ccc(F)cc1)Nc1cnc2ccc(Cl)cc2c1-c1ccccc1,ChEMBL_CHEMBL292544,0,Preclinical,0.0
Cc1cc(=O)n(C(C)C(=O)O)c2ccccc12,ChEMBL_CHEMBL292547,0,Preclinical,0.0
N#Cc1c(O)[nH]c2cccnc12,ChEMBL_CHEMBL292552,0,Preclinical,0.0
NC[C@H]1C[C@@H]1c1c[nH]cn1,ChEMBL_CHEMBL292558,0,Preclinical,0.0
NS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(F)cc2)cc1,ChEMBL_CHEMBL29257,0,Preclinical,0.0
CC(c1cccs1)N(O)C(N)=O,ChEMBL_CHEMBL292576,0,Preclinical,0.0
Cn1c(=O)ccc2cc(/C=C/C(=O)NCCCCN3CCc4ccc(OS(=O)(=O)C(F)(F)F)cc4C3)ccc21,ChEMBL_CHEMBL292577,0,Preclinical,0.0
O=[N+]([O-])c1cncc(S(=O)(=O)NCCO)c1,ChEMBL_CHEMBL29258,0,Preclinical,0.0
O=C(Nc1c(F)cccc1F)C1=C(O)CCn2c1nc1ccccc12,ChEMBL_CHEMBL292583,0,Preclinical,0.0
O=C1CCn2c(nc3ccccc32)/C1=C(\O)Sc1ccccc1,ChEMBL_CHEMBL292595,0,Preclinical,0.0
C=CC[C@@]1(O)[C@H](C)O[C@@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@](C)(O)C[C@@H](C)CN[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@@H]2C)C[C@@]1(C)OC,ChEMBL_CHEMBL292597,0,Preclinical,0.0
CCN1C(=O)c2cc(N)ccc2Oc2cccc(C)c21,ChEMBL_CHEMBL292608,0,Preclinical,0.0
N#CC(C#N)=Cc1ccc2c(c1)CCN2Cc1ccccc1,ChEMBL_CHEMBL292609,0,Preclinical,0.0
CCOC(=O)C1CNc2c(OC)cc(Cc3cnc(N)nc3N)c(OC)c2C1,ChEMBL_CHEMBL292621,0,Preclinical,0.0
C[C@@H](N)C(=O)N[C@@H](CCC(N)=O)C(=O)NCCCCCCN,ChEMBL_CHEMBL292623,0,Preclinical,0.0
CC(C)(C)C[C@@H]1NC(=O)CSC[C@@H](C(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC1=O,ChEMBL_CHEMBL292632,0,Preclinical,0.0
O=C(O)CN1C(=O)C(=O)N(Cc2ccccc2)C1=O,ChEMBL_CHEMBL292639,0,Preclinical,0.0
N#CC(C#N)=C1CCCc2c(O)cccc21,ChEMBL_CHEMBL292648,0,Preclinical,0.0
O=C(NC1CCC1)C1=C(O)CCn2c1nc1ccccc12,ChEMBL_CHEMBL292651,0,Preclinical,0.0
Cc1ccc(C(=O)N2CCN3C(=O)CC[C@@H]3C2)cc1,ChEMBL_CHEMBL292654,0,Preclinical,0.0
CCN(C)Cc1ccc(Br)nc1,ChEMBL_CHEMBL292655,0,Preclinical,0.0
Cn1cc(NC(=O)c2nc(NC(=O)c3cc(NC(=O)c4sccc4Cl)cn3C)cn2C)cc1C(=O)NCCN1CCOCC1,ChEMBL_CHEMBL292665,0,Preclinical,0.0
CC(C)C[C@@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)C(NC(=O)[C@H](Cc1ccccc1)NS(=O)(=O)N1CCOCC1)C(=O)NC(Cc1c[nH]cn1)C(=O)O,ChEMBL_CHEMBL292677,0,Preclinical,0.0
CSc1sc(C(=N)N)cc1-c1nc(-c2ccccc2)c(C)s1,ChEMBL_CHEMBL29268,0,Preclinical,0.0
COc1cc2c(cc1OCCCOCc1ccccc1)N=C[C@@H]1CCCN1C2=O,ChEMBL_CHEMBL292689,0,Preclinical,0.0
CSc1sc(C(=N)N)cc1-c1nc(Cc2ccccc2)cs1,ChEMBL_CHEMBL29269,0,Preclinical,0.0
Nc1ccc2c(n1)CCC2,ChEMBL_CHEMBL292690,0,Preclinical,0.0
COc1ccc(S(=O)(=O)N(Cc2ccc3c(c2)OCO3)[C@H](CCNC(=O)c2ccccc2-n2cccc2)C(=O)NO)cc1,ChEMBL_CHEMBL292706,0,Preclinical,0.0
Cc1c(COC(=O)NC(C)C)c(COC(=O)NC(C)C)c2n1CS(=O)(=O)C2,ChEMBL_CHEMBL292720,0,Preclinical,0.0
CCn1c2ccccc2c2cc(NC(=O)CCN3CCCC3)ccc21,ChEMBL_CHEMBL292729,0,Preclinical,0.0
CC1COc2c(C(=O)O)c(=O)c3cc(F)c(N4CCN(C)CC4)nc3n21,ChEMBL_CHEMBL292744,0,Preclinical,0.0
COc1ccc2[nH]c([S+]([O-])Cc3cc(N(C)C)c(F)cn3)nc2c1,ChEMBL_CHEMBL292755,0,Preclinical,0.0
N=C(N)c1ccc(C2=NOC(CC(=O)NC[C@H](NC(=O)OCCc3ccccc3)C(=O)O)C2)cc1.O=C(O)C(F)(F)F,ChEMBL_CHEMBL292784,0,Preclinical,0.0
CC(C)(C)c1oc2ccccc2c1SC1=C(O)OC(CCc2ccccc2)(c2ccccc2)CC1=O,ChEMBL_CHEMBL292791,0,Preclinical,0.0
COc1ccc(-c2noc([C@H]3CN(C)CC[C@@H]3c3ccc(Cl)cc3)n2)cc1,ChEMBL_CHEMBL292803,0,Preclinical,0.0
CCCCOC(=O)N[C@H](CCNC(=O)CC1CC(CC2CCNCC2)=NO1)C(=O)O.O=C(O)C(F)(F)F,ChEMBL_CHEMBL292804,0,Preclinical,0.0
COCC(=O)NC(Cn1cncn1)CP(=O)(O)O,ChEMBL_CHEMBL292805,0,Preclinical,0.0
Cc1nnc2c(O)nc3cc([N+](=O)[O-])c(-n4ccnc4)cc3n12,ChEMBL_CHEMBL292806,0,Preclinical,0.0
C[n+]1ccn(COCCCCCl)c1/C=N/O.[Cl-],ChEMBL_CHEMBL29281,0,Preclinical,0.0
CCCC[N+](CCCC)(CCCC)Cc1ccc(NC(=O)[C@@H](Cc2ccc3ccccc3c2)N=C(NC2CCCCC2)NC2CCCCC2)cc1,ChEMBL_CHEMBL292816,0,Preclinical,0.0
